Bert_1,Bert_0
0.1779906004667282,0.8220093846321106
0.8163259625434875,0.18367402255535126
0.09543292969465256,0.9045671224594116
0.7578514814376831,0.24214856326580048
0.9843185544013977,0.015681466087698936
0.9771082401275635,0.02289176546037197
0.27584314346313477,0.7241567969322205
0.9848670363426208,0.015132916159927845
0.903355598449707,0.09664440900087357
0.14075253903865814,0.8592475056648254
0.10535309463739395,0.8946468830108643
0.052876271307468414,0.9471237659454346
0.16534820199012756,0.8346518278121948
0.9868460893630981,0.013153931125998497
0.9728751182556152,0.02712487056851387
0.9791728258132935,0.02082718536257744
0.9829528331756592,0.017047138884663582
0.09029112011194229,0.9097089171409607
0.9870274662971497,0.012972534634172916
0.25670158863067627,0.7432984113693237
0.07805262506008148,0.9219473600387573
0.24093449115753174,0.7590655088424683
0.8064113855361938,0.19358859956264496
0.9307771921157837,0.0692228153347969
0.9210326671600342,0.07896734029054642
0.3823055028915405,0.6176945567131042
0.9737992882728577,0.026200659573078156
0.9787275195121765,0.02127249911427498
0.041381217539310455,0.9586187601089478
0.12154915183782578,0.8784508109092712
0.1696452647447586,0.8303547501564026
0.3692987859249115,0.6307012438774109
0.9779040813446045,0.02209586277604103
0.0946584939956665,0.9053414463996887
0.988189697265625,0.011810315772891045
0.08145680278539658,0.9185432195663452
0.9840787649154663,0.015921229496598244
0.9820031523704529,0.017996829003095627
0.9173935651779175,0.08260644227266312
0.8720347285270691,0.12796522676944733
0.49171900749206543,0.5082809925079346
0.574077308177948,0.4259227514266968
0.985161304473877,0.014838701114058495
0.13025686144828796,0.8697431087493896
0.9834778904914856,0.016522133722901344
0.1334703415632248,0.8665295839309692
0.31237709522247314,0.6876229047775269
0.07960353791713715,0.9203965067863464
0.22175543010234833,0.7782445549964905
0.15105868875980377,0.8489413261413574
0.1213749498128891,0.8786250948905945
0.0697626918554306,0.9302372336387634
0.06589145213365555,0.934108555316925
0.9828954935073853,0.017104497179389
0.6948711276054382,0.3051288425922394
0.9843388795852661,0.015661045908927917
0.7625497579574585,0.2374502420425415
0.09380867332220078,0.906191349029541
0.3348405659198761,0.6651594638824463
0.9770212769508362,0.02297871746122837
0.1405021697282791,0.8594978451728821
0.2366364449262619,0.7633635401725769
0.1296703964471817,0.8703295588493347
0.6035804152488708,0.39641955494880676
0.5258498787879944,0.4741500914096832
0.8476852774620056,0.1523147076368332
0.9836890697479248,0.016310982406139374
0.9220367074012756,0.07796332985162735
0.0601741261780262,0.9398259520530701
0.28296124935150146,0.7170386910438538
0.715046763420105,0.28495320677757263
0.9839293956756592,0.016070563346147537
0.9823480844497681,0.017651919275522232
0.1067303717136383,0.8932696580886841
0.08038150519132614,0.9196184873580933
0.05685046687722206,0.9431495666503906
0.06092485040426254,0.9390751719474792
0.09075583517551422,0.9092442393302917
0.2636081278324127,0.7363918423652649
0.9816516637802124,0.018348289653658867
0.05880030244588852,0.9411997199058533
0.9861337542533875,0.013866196386516094
0.13615456223487854,0.8638454675674438
0.9860617518424988,0.01393820159137249
0.9076687097549438,0.09233130514621735
0.1354578286409378,0.8645421862602234
0.16307201981544495,0.8369280099868774
0.42228591442108154,0.5777140855789185
0.6141515374183655,0.3858484625816345
0.08983079344034195,0.9101691842079163
0.3541943430900574,0.6458055973052979
0.8853486180305481,0.11465144157409668
0.9829977750778198,0.017002202570438385
0.29628685116767883,0.7037131786346436
0.2789895832538605,0.7210104465484619
0.07522673904895782,0.9247732758522034
0.13942851126194,0.8605714440345764
0.9824841618537903,0.0175158753991127
0.8946464657783508,0.10535353422164917
0.4404957890510559,0.5595042109489441
0.04712672159075737,0.9528733491897583
0.7100470662117004,0.28995296359062195
0.08776670694351196,0.912233293056488
0.9873915314674377,0.012608429417014122
0.05271521955728531,0.9472847580909729
0.15213382244110107,0.8478661775588989
0.7488265633583069,0.2511734664440155
0.12155082076787949,0.8784491419792175
0.11553966999053955,0.8844603300094604
0.3490641117095947,0.6509358882904053
0.15622346103191376,0.8437765836715698
0.05622796714305878,0.94377201795578
0.05812570080161095,0.9418742656707764
0.9716880321502686,0.02831198275089264
0.9448990821838379,0.05510096624493599
0.08059695363044739,0.919403076171875
0.16225171089172363,0.8377482891082764
0.0748564675450325,0.9251435995101929
0.17719852924346924,0.8228015303611755
0.1226588785648346,0.8773411512374878
0.9239004850387573,0.07609949260950089
0.23875369131565094,0.7612462639808655
0.609725832939148,0.39027419686317444
0.07677777111530304,0.9232222437858582
0.051738541573286057,0.9482614398002625
0.14975936710834503,0.8502405881881714
0.10121265798807144,0.8987873792648315
0.17336733639240265,0.8266326785087585
0.986635148525238,0.013364871963858604
0.9619259238243103,0.038074035197496414
0.17549951374530792,0.8245005011558533
0.7660527229309082,0.23394735157489777
0.08355816453695297,0.916441798210144
0.9705520868301392,0.029447901993989944
0.9209045767784119,0.07909548282623291
0.14515462517738342,0.854845404624939
0.8955633044242859,0.10443668067455292
0.06011049076914787,0.9398895502090454
0.49988287687301636,0.5001171231269836
0.2578640282154083,0.7421360015869141
0.056128229945898056,0.9438718557357788
0.9879065752029419,0.01209344994276762
0.083684042096138,0.9163159728050232
0.3237484097480774,0.6762515902519226
0.15475474298000336,0.8452453017234802
0.987953782081604,0.01204616017639637
0.11406794935464859,0.8859320282936096
0.10824256390333176,0.8917574286460876
0.2980881333351135,0.7019118070602417
0.9160217046737671,0.0839783251285553
0.9746777415275574,0.025322260335087776
0.11845982074737549,0.8815402388572693
0.9146572351455688,0.08534270524978638
0.9809806942939758,0.01901930384337902
0.0918336883187294,0.9081663489341736
0.9325389266014099,0.06746113300323486
0.9838564395904541,0.016143523156642914
0.25803783535957336,0.741962194442749
0.05852396786212921,0.941476047039032
0.364175409078598,0.6358245611190796
0.076338030397892,0.923662006855011
0.3202628791332245,0.6797371506690979
0.975890576839447,0.02410946972668171
0.32704266905784607,0.6729573011398315
0.4557456374168396,0.5442543625831604
0.03086535446345806,0.9691346883773804
0.9838529825210571,0.016147062182426453
0.7683774828910828,0.23162251710891724
0.9518761038780212,0.04812386631965637
0.38446640968322754,0.6155335903167725
0.7301467657089233,0.26985326409339905
0.9879193305969238,0.012080597691237926
0.3171791434288025,0.6828208565711975
0.3013097941875458,0.6986902356147766
0.9760545492172241,0.023945467546582222
0.1747124344110489,0.8252875208854675
0.8782674074172974,0.12173260748386383
0.6596900224685669,0.3403099477291107
0.11679238826036453,0.8832076191902161
0.06589379906654358,0.934106171131134
0.6827630400657654,0.3172370195388794
0.9213230013847351,0.07867706567049026
0.9852419495582581,0.01475805789232254
0.11880537867546082,0.8811946511268616
0.9861440658569336,0.013855905272066593
0.9800176620483398,0.019982393831014633
0.9832572340965271,0.016742747277021408
0.11703170090913773,0.8829683065414429
0.9709901213645935,0.029009856283664703
0.9838836789131165,0.016116304323077202
0.7741615772247314,0.22583840787410736
0.9293202757835388,0.070679672062397
0.984633207321167,0.015366834588348866
0.9828575849533081,0.017142361029982567
0.4340803027153015,0.5659197568893433
0.9798731803894043,0.02012677863240242
0.04905292019248009,0.9509470462799072
0.21091698110103607,0.7890830039978027
0.9351110458374023,0.06488892436027527
0.11280236393213272,0.8871976137161255
0.21331655979156494,0.7866833806037903
0.05980820581316948,0.9401917457580566
0.987484872341156,0.012515174224972725
0.8531385660171509,0.14686141908168793
0.7138642072677612,0.28613585233688354
0.9824609160423279,0.017539028078317642
0.9709240198135376,0.029075931757688522
0.7433325052261353,0.25666746497154236
0.713161289691925,0.28683871030807495
0.17574813961982727,0.8242518305778503
0.965387225151062,0.034612711519002914
0.4587579071521759,0.5412420630455017
0.07066257297992706,0.9293375015258789
0.1482555866241455,0.8517444729804993
0.04705284163355827,0.9529471397399902
0.20622952282428741,0.7937704920768738
0.9516112208366394,0.04838874936103821
0.06699429452419281,0.9330057501792908
0.9853526949882507,0.01464725099503994
0.5783438682556152,0.42165616154670715
0.1158735454082489,0.8841264843940735
0.2581580877304077,0.7418419122695923
0.9707052707672119,0.029294677078723907
0.9726813435554504,0.027318637818098068
0.7555440068244934,0.2444559782743454
0.9378169775009155,0.06218305602669716
0.6030831336975098,0.39691680669784546
0.7282289266586304,0.27177107334136963
0.21397390961647034,0.786026120185852
0.18134434521198273,0.8186556696891785
0.9413571953773499,0.05864283815026283
0.22290782630443573,0.7770922183990479
0.12621361017227173,0.8737863898277283
0.3935014605522156,0.6064985990524292
0.19151571393013,0.8084842562675476
0.1494104266166687,0.8505895733833313
0.45494991540908813,0.5450500249862671
0.21372169256210327,0.7862783074378967
0.21378661692142487,0.7862134575843811
0.9801740646362305,0.019825968891382217
0.6790091395378113,0.3209908604621887
0.9624804258346558,0.03751961514353752
0.3922361731529236,0.6077638268470764
0.11575210839509964,0.884247899055481
0.8107903599739075,0.18920964002609253
0.9526348114013672,0.04736519604921341
0.9689551591873169,0.031044820323586464
0.9872391819953918,0.01276085153222084
0.9840855598449707,0.01591445505619049
0.9883389472961426,0.01166107039898634
0.07407457381486893,0.9259253740310669
0.7904218435287476,0.20957817137241364
0.2387169450521469,0.7612830400466919
0.07444057613611221,0.9255594611167908
0.3137913942337036,0.6862086057662964
0.9687605500221252,0.03123948723077774
0.9783450365066528,0.021654967218637466
0.5089563727378845,0.4910435974597931
0.9854770302772522,0.014523031190037727
0.06619014590978622,0.9338098168373108
0.2833532392978668,0.7166467905044556
0.9837912321090698,0.016208801418542862
0.1777898371219635,0.8222101330757141
0.267935186624527,0.7320648431777954
0.8651674389839172,0.13483253121376038
0.20420029759407043,0.7957996726036072
0.046655841171741486,0.9533441662788391
0.18943403661251068,0.8105659484863281
0.15166175365447998,0.84833824634552
0.20415738224983215,0.7958426475524902
0.2930762469768524,0.7069237232208252
0.11656647175550461,0.8834335803985596
0.034279581159353256,0.9657204747200012
0.461330771446228,0.5386691689491272
0.08298368752002716,0.9170162677764893
0.05264836549758911,0.9473515748977661
0.9857569336891174,0.014243118464946747
0.0662059634923935,0.9337940216064453
0.9784740805625916,0.021525971591472626
0.4868902564048767,0.5131096839904785
0.9816339612007141,0.018366064876317978
0.6521553993225098,0.347844660282135
0.9793521761894226,0.020647825673222542
0.11402817815542221,0.8859718441963196
0.30725616216659546,0.6927438974380493
0.913154125213623,0.08684590458869934
0.1059170514345169,0.8940829634666443
0.6148059368133545,0.3851940333843231
0.96458899974823,0.03541100397706032
0.2915875315666199,0.7084124684333801
0.9096454977989197,0.09035448729991913
0.9696996808052063,0.030300354585051537
0.1010420173406601,0.8989580273628235
0.21058215200901031,0.7894178032875061
0.43026894330978394,0.5697310566902161
0.9801545739173889,0.01984541118144989
0.8866207599639893,0.11337924748659134
0.31588587164878845,0.6841140985488892
0.9683759808540344,0.03162400797009468
0.36816924810409546,0.6318307518959045
0.9843108654022217,0.01568915881216526
0.986841082572937,0.013158921152353287
0.9788022041320801,0.021197833120822906
0.12774989008903503,0.8722500801086426
0.2805447280406952,0.7194552421569824
0.11532661318778992,0.8846734166145325
0.9555924534797668,0.04440757632255554
0.907361626625061,0.09263843297958374
0.8223623037338257,0.17763766646385193
0.13526329398155212,0.8647367358207703
0.21483856439590454,0.7851614356040955
0.3026280105113983,0.6973719596862793
0.09374397248029709,0.9062559604644775
0.07246553152799606,0.9275344610214233
0.10788840800523758,0.8921115398406982
0.9795665144920349,0.02043350785970688
0.9447877407073975,0.05521218851208687
0.25857749581336975,0.7414224743843079
0.9839358329772949,0.01606420986354351
0.4085620939731598,0.5914379358291626
0.550146222114563,0.449853777885437
0.9892415404319763,0.010758419521152973
0.9847832322120667,0.015216783620417118
0.9893312454223633,0.010668735019862652
0.9736570119857788,0.026343021541833878
0.1577855497598648,0.8422144055366516
0.9835152626037598,0.01648475043475628
0.06013615429401398,0.9398638010025024
0.5188277959823608,0.4811721742153168
0.8083009123802185,0.1916991025209427
0.6338799595832825,0.36612004041671753
0.9770150184631348,0.022984938696026802
0.14980511367321014,0.8501949310302734
0.9873881936073303,0.012611872516572475
0.08252471685409546,0.9174753427505493
0.9477007389068604,0.052299268543720245
0.08943953365087509,0.9105605483055115
0.1746143102645874,0.8253856897354126
0.9798038005828857,0.020196132361888885
0.07243338972330093,0.9275665879249573
0.9867657423019409,0.013234274461865425
0.07272832095623016,0.9272717237472534
0.9867460131645203,0.013253947719931602
0.9646551012992859,0.03534490615129471
0.939849317073822,0.06015065312385559
0.21667428314685822,0.7833256721496582
0.9741238355636597,0.025876132771372795
0.21056872606277466,0.7894312739372253
0.9849147796630859,0.015085220336914062
0.12095538526773453,0.8790446519851685
0.9888955354690552,0.011104458011686802
0.4832424223423004,0.5167575478553772
0.9628602266311646,0.03713979572057724
0.32799839973449707,0.6720016002655029
0.9872403740882874,0.012759693898260593
0.15176250040531158,0.8482374548912048
0.13950157165527344,0.8604984879493713
0.9782510995864868,0.021748926490545273
0.924409031867981,0.07559095323085785
0.6972979307174683,0.30270206928253174
0.40263232588768005,0.5973676443099976
0.3585440218448639,0.6414560079574585
0.9871149063110352,0.01288510300219059
0.987235963344574,0.012764046899974346
0.5369411110877991,0.4630589187145233
0.44901400804519653,0.5509859919548035
0.5926159024238586,0.40738409757614136
0.19842661917209625,0.8015733957290649
0.15202796459197998,0.8479719758033752
0.982273280620575,0.017726674675941467
0.03249827027320862,0.9675017595291138
0.9747094511985779,0.02529055066406727
0.6403345465660095,0.35966548323631287
0.3050960898399353,0.6949039101600647
0.8197337985038757,0.18026617169380188
0.5092384219169617,0.4907616078853607
0.3337532877922058,0.6662466526031494
0.9865091443061829,0.013490816578269005
0.987657904624939,0.012342114932835102
0.4423820972442627,0.5576179027557373
0.38732823729515076,0.6126717925071716
0.44829967617988586,0.5517003536224365
0.7152813673019409,0.2847186028957367
0.12398714572191238,0.8760128617286682
0.5114577412605286,0.48854222893714905
0.37641409039497375,0.6235859394073486
0.14391498267650604,0.8560850620269775
0.8885192275047302,0.11148078739643097
0.07167494297027588,0.9283250570297241
0.42187801003456116,0.5781220197677612
0.6634182333946228,0.3365817368030548
0.9893682599067688,0.010631754994392395
0.9800843000411987,0.019915735349059105
0.4954855442047119,0.5045145153999329
0.9814155101776123,0.018584489822387695
0.3677968680858612,0.6322031021118164
0.23571160435676575,0.7642884254455566
0.10110122710466385,0.8988987803459167
0.3590223789215088,0.6409776210784912
0.10700535029172897,0.8929947018623352
0.9839823842048645,0.016017645597457886
0.9173188805580139,0.0826810821890831
0.7007678747177124,0.2992320954799652
0.0893610492348671,0.9106389880180359
0.5344271659851074,0.4655728042125702
0.9622513651847839,0.03774869069457054
0.5732845664024353,0.4267154932022095
0.9863647222518921,0.013635263778269291
0.9865645170211792,0.013435483910143375
0.12898866832256317,0.8710113167762756
0.8663830161094666,0.13361702859401703
0.0879187285900116,0.9120813012123108
0.7063104510307312,0.293689489364624
0.04640581086277962,0.9535942077636719
0.9883273243904114,0.011672638356685638
0.11215120553970337,0.8878488540649414
0.9764763116836548,0.023523759096860886
0.9833502769470215,0.01664971373975277
0.13618314266204834,0.8638169169425964
0.9500370025634766,0.04996298998594284
0.19301262497901917,0.8069874048233032
0.9761708378791809,0.02382916957139969
0.41855520009994507,0.5814447999000549
0.17279307544231415,0.8272069692611694
0.1327505260705948,0.8672494292259216
0.9835913777351379,0.016408594325184822
0.9840929508209229,0.015907047316432
0.06608575582504272,0.9339142441749573
0.16998708248138428,0.8300129175186157
0.8832371234893799,0.11676288396120071
0.18382278084754944,0.816177248954773
0.28034451603889465,0.719655454158783
0.1036771908402443,0.8963227868080139
0.24849854409694672,0.7515014410018921
0.6136332750320435,0.38636672496795654
0.23189100623130798,0.7681090235710144
0.5348199605941772,0.46518000960350037
0.13513417541980743,0.8648658394813538
0.9841264486312866,0.015873612836003304
0.9868379235267639,0.01316208578646183
0.5660165548324585,0.4339834451675415
0.07531668990850449,0.9246833324432373
0.8543848991394043,0.14561507105827332
0.05592818930745125,0.9440718293190002
0.07500027120113373,0.9249997138977051
0.404718816280365,0.595281183719635
0.9881075024604797,0.011892514303326607
0.16846837103366852,0.8315317034721375
0.9876736998558044,0.012326273135840893
0.39530453085899353,0.6046954989433289
0.9690971970558167,0.030902767553925514
0.6949635148048401,0.3050364553928375
0.3474281430244446,0.6525718569755554
0.9282281994819641,0.0717717856168747
0.9369248747825623,0.06307516247034073
0.7694873809814453,0.23051269352436066
0.6779829263687134,0.3220171332359314
0.8961871266365051,0.10381291806697845
0.5072156190872192,0.49278441071510315
0.16012418270111084,0.8398758172988892
0.9872955679893494,0.012704391963779926
0.7911467552185059,0.20885325968265533
0.9874250292778015,0.01257494930177927
0.9755599498748779,0.024439983069896698
0.12846824526786804,0.8715317249298096
0.04534061625599861,0.9546593427658081
0.9765229821205139,0.02347702533006668
0.20543435215950012,0.7945656776428223
0.9858440160751343,0.014155981130897999
0.9861607551574707,0.013839175924658775
0.35698938369750977,0.6430105566978455
0.9684401154518127,0.031559865921735764
0.08674251288175583,0.9132574796676636
0.03825287148356438,0.9617470502853394
0.9845595955848694,0.015440382994711399
0.19438539445400238,0.8056145906448364
0.14102314412593842,0.8589768409729004
0.8737691640853882,0.12623079121112823
0.06430791318416595,0.9356921315193176
0.07530437409877777,0.9246956706047058
0.7126135230064392,0.2873864769935608
0.9849190711975098,0.015080884099006653
0.9753139615058899,0.024686099961400032
0.9159939885139465,0.08400601893663406
0.2587631940841675,0.7412368059158325
0.13183343410491943,0.8681665658950806
0.9854320883750916,0.014567935839295387
0.13577161729335785,0.8642284274101257
0.09330374747514725,0.9066962599754333
0.9636182188987732,0.03638178110122681
0.9882623553276062,0.011737600900232792
0.1898488998413086,0.8101511001586914
0.20740488171577454,0.7925951480865479
0.10484904050827026,0.8951509594917297
0.9691378474235535,0.030862128362059593
0.9546303749084473,0.04536966606974602
0.06208065524697304,0.9379193186759949
0.0893627479672432,0.9106371998786926
0.9464426636695862,0.05355739966034889
0.9871553182601929,0.012844705954194069
0.9773201942443848,0.022679831832647324
0.9867368340492249,0.013263155706226826
0.3633522689342499,0.6366477012634277
0.021683910861611366,0.9783160090446472
0.05231764540076256,0.9476823210716248
0.3882358968257904,0.6117640733718872
0.1599261462688446,0.8400738835334778
0.8976045250892639,0.10239547491073608
0.07730691879987717,0.9226930737495422
0.04340542480349541,0.9565945267677307
0.038505539298057556,0.9614943861961365
0.4169391989707947,0.5830608010292053
0.44077634811401367,0.5592236518859863
0.09546290338039398,0.9045370817184448
0.979099690914154,0.020900346338748932
0.3230064809322357,0.6769934892654419
0.8948767781257629,0.10512323677539825
0.10928063094615936,0.8907193541526794
0.19175668060779572,0.8082433342933655
0.06189863756299019,0.9381012916564941
0.16917358338832855,0.830826461315155
0.052245113998651505,0.9477549195289612
0.2480783611536026,0.7519216537475586
0.16701915860176086,0.8329808712005615
0.984645426273346,0.015354515053331852
0.9717798829078674,0.02822013571858406
0.9666430950164795,0.03335689753293991
0.10819235444068909,0.8918076157569885
0.07606227695941925,0.9239377379417419
0.9671475291252136,0.03285244107246399
0.10163665562868118,0.8983633518218994
0.29889678955078125,0.7011032104492188
0.3370019495487213,0.6629980206489563
0.20274516940116882,0.7972548604011536
0.09971405565738678,0.9002859592437744
0.9886916875839233,0.011308293789625168
0.9687176942825317,0.03128233924508095
0.9642781019210815,0.03572186827659607
0.419486939907074,0.580513060092926
0.988453209400177,0.011546800844371319
0.9842415452003479,0.015758439898490906
0.03210853412747383,0.9678914546966553
0.2808578312397003,0.7191421985626221
0.7613052725791931,0.23869474232196808
0.04837406054139137,0.9516258835792542
0.7076482772827148,0.29235172271728516
0.9763481020927429,0.023651931434869766
0.08602975308895111,0.9139702320098877
0.054977383464574814,0.9450226426124573
0.7012929320335388,0.29870709776878357
0.04960602521896362,0.9503939747810364
0.9871121048927307,0.012887942604720592
0.1380189210176468,0.8619810342788696
0.03615108132362366,0.963848888874054
0.1152116060256958,0.8847883939743042
0.8496520519256592,0.15034794807434082
0.0865103080868721,0.9134896993637085
0.037974003702402115,0.9620260000228882
0.06666064262390137,0.9333393573760986
0.07093126326799393,0.9290687441825867
0.8143765926361084,0.185623437166214
0.9729368686676025,0.02706315740942955
0.16203320026397705,0.8379668593406677
0.8532780408859253,0.1467219740152359
0.0410340391099453,0.9589658975601196
0.9109295606613159,0.08907043933868408
0.0830766037106514,0.916923463344574
0.7968154549598694,0.20318453013896942
0.9877644181251526,0.012235544621944427
0.09362579137086868,0.9063741564750671
0.4812619686126709,0.5187380313873291
0.9839059710502625,0.016093997284770012
0.11719316244125366,0.8828068375587463
0.6161265969276428,0.38387343287467957
0.9219714403152466,0.07802852988243103
0.02770019881427288,0.9722998142242432
0.33778801560401917,0.6622119545936584
0.9876081347465515,0.012391893193125725
0.6693406701087952,0.33065927028656006
0.9387591481208801,0.061240822076797485
0.037296999245882034,0.9627029895782471
0.8727623820304871,0.12723761796951294
0.6728063821792603,0.32719364762306213
0.06860813498497009,0.9313918948173523
0.05902932211756706,0.9409707188606262
0.2973712980747223,0.7026286721229553
0.3380424976348877,0.6619575619697571
0.12194108217954636,0.878058910369873
0.054720353335142136,0.945279598236084
0.9788103103637695,0.021189650520682335
0.14039669930934906,0.8596032857894897
0.9697123169898987,0.0302877277135849
0.06994744390249252,0.9300525188446045
0.19990399479866028,0.8000959753990173
0.9837896227836609,0.0162104070186615
0.9853211045265198,0.01467884611338377
0.28940001130104065,0.7106000185012817
0.06900323927402496,0.9309967160224915
