Albert_1,Albert_0
0.6598541140556335,0.34014591574668884
0.8018298745155334,0.19817014038562775
0.16277000308036804,0.8372300267219543
0.7514261603355408,0.24857383966445923
0.07841383665800095,0.9215861558914185
0.43052366375923157,0.5694763660430908
0.10020610690116882,0.8997938632965088
0.9643772840499878,0.0356227345764637
0.20428632199764252,0.7957137227058411
0.07642955332994461,0.9235703945159912
0.1469108909368515,0.8530891537666321
0.8411403894424438,0.15885964035987854
0.7067696452140808,0.2932303547859192
0.10761269181966782,0.8923872709274292
0.8717597126960754,0.12824028730392456
0.14924819767475128,0.8507517576217651
0.08177489787340164,0.918225109577179
0.12840299308300018,0.8715970516204834
0.9699889421463013,0.030011015012860298
0.11462000757455826,0.8853799700737
0.08413826674222946,0.9158616662025452
0.902881920337677,0.09711811691522598
0.09218134731054306,0.907818615436554
0.08802469074726105,0.9119753241539001
0.14392514526844025,0.8560748100280762
0.14677631855010986,0.8532237410545349
0.9409267902374268,0.05907324329018593
0.9538003206253052,0.04619965702295303
0.9713581204414368,0.028641819953918457
0.1629478931427002,0.8370521068572998
0.09862616658210754,0.9013738632202148
0.45758679509162903,0.5424132347106934
0.17032809555530548,0.8296719193458557
0.9393602013587952,0.06063973158597946
0.13066673278808594,0.8693332672119141
0.14098972082138062,0.8590102791786194
0.18466819822788239,0.8153318166732788
0.9722683429718018,0.027731599286198616
0.12026029825210571,0.8797396421432495
0.6527867317199707,0.3472132682800293
0.10051456093788147,0.8994854092597961
0.5812295079231262,0.41877052187919617
0.13429637253284454,0.8657035827636719
0.9444437623023987,0.05555625632405281
0.24608033895492554,0.7539196610450745
0.06788840889930725,0.9321115612983704
0.19874157011508942,0.8012584447860718
0.3272334933280945,0.6727664470672607
0.09124887734651566,0.9087511301040649
0.08055844902992249,0.9194415807723999
0.24899530410766602,0.751004695892334
0.06272893399000168,0.9372710585594177
0.10086876153945923,0.8991312980651855
0.12069924175739288,0.8793007135391235
0.9702706933021545,0.029729291796684265
0.6584014892578125,0.3415985405445099
0.12046460807323456,0.879535436630249
0.5851984620094299,0.41480156779289246
0.15609823167324066,0.8439017534255981
0.810806393623352,0.18919357657432556
0.6949189305305481,0.3050810694694519
0.12471291422843933,0.8752871155738831
0.13131122291088104,0.8686888217926025
0.6218954920768738,0.3781045377254486
0.6838635206222534,0.3161364793777466
0.11880439519882202,0.8811955451965332
0.37597841024398804,0.6240216493606567
0.11822269856929779,0.8817772269248962
0.650826096534729,0.3491739332675934
0.6728315949440002,0.32716843485832214
0.675380289554596,0.32461968064308167
0.7352476716041565,0.2647523880004883
0.08536581695079803,0.9146342277526855
0.9191540479660034,0.0808459222316742
0.09287425875663757,0.90712571144104
0.9661031365394592,0.033896803855895996
0.5685437321662903,0.4314562976360321
0.12611056864261627,0.8738894462585449
0.9612285494804382,0.038771484047174454
0.08426733314990997,0.915732741355896
0.7449384927749634,0.255061537027359
0.08861739933490753,0.9113826155662537
0.9732726812362671,0.026727287098765373
0.5747275948524475,0.4252724051475525
0.09131848067045212,0.9086815118789673
0.06426560878753662,0.9357343912124634
0.14559270441532135,0.8544073104858398
0.6627541184425354,0.3372458815574646
0.9724201560020447,0.027579814195632935
0.48102787137031555,0.5189721584320068
0.14199388027191162,0.8580061197280884
0.13231225311756134,0.8676877021789551
0.45430612564086914,0.5456938743591309
0.30507341027259827,0.6949266195297241
0.6720059514045715,0.3279940187931061
0.9715328216552734,0.028467172756791115
0.3235904276371002,0.6764095425605774
0.1769472062587738,0.8230528235435486
0.8109690546989441,0.18903090059757233
0.3426724970340729,0.6573274731636047
0.1793181151151657,0.8206818699836731
0.2892085611820221,0.7107914090156555
0.10137971490621567,0.8986203074455261
0.8278436660766602,0.17215627431869507
0.9566469788551331,0.04335300251841545
0.6571046710014343,0.3428953289985657
0.8938187956809998,0.10618126392364502
0.38654348254203796,0.6134564876556396
0.04818226024508476,0.9518177509307861
0.4170728623867035,0.5829271078109741
0.6296613812446594,0.3703386187553406
0.7566941976547241,0.24330580234527588
0.8195347189903259,0.18046535551548004
0.2679235637187958,0.7320764660835266
0.12128175795078278,0.8787182569503784
0.22240032255649567,0.7775996923446655
0.1339779943227768,0.8660220503807068
0.9347859025001526,0.06521403789520264
0.4331951439380646,0.5668048858642578
0.14131425321102142,0.8586857914924622
0.29804739356040955,0.7019525766372681
0.9732739329338074,0.02672610804438591
0.8384280204772949,0.16157199442386627
0.6401321887969971,0.35986778140068054
0.5847351551055908,0.4152648150920868
0.14467471837997437,0.8553252816200256
0.11098858714103699,0.8890114426612854
0.8511129021644592,0.14888709783554077
0.1500224471092224,0.8499775528907776
0.1152312159538269,0.8847687840461731
0.6523779630661011,0.3476220369338989
0.9564104080200195,0.0435895211994648
0.0664597600698471,0.9335402846336365
0.07291767746210098,0.9270823001861572
0.4188215732574463,0.5811783671379089
0.9661275148391724,0.03387243673205376
0.10034608095884323,0.8996539115905762
0.1860598772764206,0.8139400482177734
0.09551580250263214,0.904484212398529
0.10531549155712128,0.8946845531463623
0.1120443195104599,0.8879556655883789
0.13604719936847687,0.8639528155326843
0.1713351011276245,0.8286648988723755
0.19258928298950195,0.807410717010498
0.17034313082695007,0.8296568393707275
0.3871443569660187,0.6128556728363037
0.15074333548545837,0.8492566347122192
0.6138287782669067,0.38617122173309326
0.09543638676404953,0.9045636057853699
0.10504191368818283,0.8949581384658813
0.11227627098560333,0.8877238035202026
0.17797450721263885,0.8220254778862
0.11564765125513077,0.8843523263931274
0.10973506420850754,0.8902649879455566
0.31575843691825867,0.6842415928840637
0.24723033607006073,0.7527697086334229
0.6993438005447388,0.30065619945526123
0.14465388655662537,0.855346143245697
0.07747028768062592,0.9225296974182129
0.07500603049993515,0.9249940514564514
0.25710344314575195,0.742896556854248
0.08866828680038452,0.9113317131996155
0.1995229870080948,0.8004769682884216
0.095318503677845,0.9046815633773804
0.6157867312431335,0.38421323895454407
0.10841851681470871,0.8915815353393555
0.09688427299261093,0.9031156897544861
0.26120254397392273,0.7387974858283997
0.10909672826528549,0.8909032940864563
0.26606106758117676,0.7339389324188232
0.97423255443573,0.025767451152205467
0.10786714404821396,0.8921329379081726
0.5549102425575256,0.44508978724479675
0.09769412875175476,0.9023059010505676
0.1299343705177307,0.8700656294822693
0.742438018321991,0.25756195187568665
0.13575835525989532,0.8642416596412659
0.8182607293128967,0.18173928558826447
0.9422042965888977,0.057795703411102295
0.15373243391513824,0.846267580986023
0.2380022257566452,0.7619977593421936
0.08284515142440796,0.917154848575592
0.1364416480064392,0.8635584115982056
0.21242274343967438,0.787577211856842
0.08366400748491287,0.9163359999656677
0.9738855361938477,0.026114439591765404
0.9741332530975342,0.025866826996207237
0.07107540220022202,0.9289246201515198
0.22175078094005585,0.778249204158783
0.8129305839538574,0.18706941604614258
0.08894605934619904,0.9110538959503174
0.18079042434692383,0.8192095756530762
0.9304936528205872,0.06950629502534866
0.9734429717063904,0.026557058095932007
0.4160917103290558,0.5839082598686218
0.6179929375648499,0.38200709223747253
0.1771969497203827,0.8228030800819397
0.08234484493732452,0.9176551699638367
0.05145392194390297,0.9485461115837097
0.5725122094154358,0.4274877905845642
0.15368227660655975,0.846317708492279
0.9651221036911011,0.03487788885831833
0.08343926072120667,0.9165607690811157
0.2280714511871338,0.7719285488128662
0.10199357569217682,0.8980064988136292
0.7756220102310181,0.22437798976898193
0.39647385478019714,0.6035261750221252
0.9583836793899536,0.04161624610424042
0.4875878691673279,0.5124121308326721
0.7206290364265442,0.2793709933757782
0.5908800959587097,0.4091198444366455
0.7864959239959717,0.2135041207075119
0.08531264960765839,0.9146873950958252
0.9742335677146912,0.02576647885143757
0.6638028621673584,0.3361971080303192
0.9729242324829102,0.027075834572315216
0.10787856578826904,0.892121434211731
0.9589290618896484,0.04107088968157768
0.13121211528778076,0.868787944316864
0.08623024821281433,0.9137697219848633
0.13619360327720642,0.863806426525116
0.866744339466095,0.1332557201385498
0.13481391966342926,0.8651860952377319
0.44025087356567383,0.559749186038971
0.8529537916183472,0.14704619348049164
0.10767415910959244,0.8923258185386658
0.7489187121391296,0.25108128786087036
0.07874775677919388,0.9212522506713867
0.483609139919281,0.516390860080719
0.10151243954896927,0.8984875679016113
0.07697133719921112,0.9230286478996277
0.21498829126358032,0.7850116491317749
0.1072365865111351,0.8927634358406067
0.3344763517379761,0.6655236482620239
0.3150070011615753,0.6849930286407471
0.8295219540596008,0.17047803103923798
0.07935527712106705,0.9206447005271912
0.08753794431686401,0.9124621152877808
0.08841150254011154,0.9115884900093079
0.08607331663370132,0.9139267206192017
0.06906171888113022,0.9309383034706116
0.682728111743927,0.3172719180583954
0.22296956181526184,0.7770304679870605
0.9692305326461792,0.030769485980272293
0.5172972679138184,0.4827027916908264
0.9418677091598511,0.05813232436776161
0.09699095040559769,0.9030089974403381
0.09830661863088608,0.9016934037208557
0.8726311922073364,0.12736883759498596
0.7794132232666016,0.22058680653572083
0.2539037764072418,0.7460961937904358
0.8575611114501953,0.1424388587474823
0.9660964608192444,0.03390352055430412
0.26209530234336853,0.7379046678543091
0.6466662287712097,0.3533337712287903
0.30526721477508545,0.6947327852249146
0.06904967874288559,0.9309502840042114
0.5950868129730225,0.40491318702697754
0.7616117596626282,0.2383882999420166
0.9741265773773193,0.02587348222732544
0.1637856811285019,0.8362143635749817
0.9741132259368896,0.025886807590723038
0.855096161365509,0.14490388333797455
0.36508312821388245,0.6349168419837952
0.41125252842903137,0.5887474417686462
0.9728209972381592,0.02717902697622776
0.2997552454471588,0.7002447843551636
0.36791521310806274,0.6320847868919373
0.6233131289482117,0.3766869008541107
0.13100309669971466,0.8689969182014465
0.5248051881790161,0.4751948118209839
0.3608451187610626,0.639154851436615
0.0817132219672203,0.9182868003845215
0.27365627884864807,0.7263436913490295
0.15155237913131714,0.8484475612640381
0.22281356155872345,0.7771864533424377
0.12847360968589783,0.8715264201164246
0.11494739353656769,0.8850525617599487
0.20261244475841522,0.7973875403404236
0.11093608289957047,0.8890639543533325
0.9586411118507385,0.04135892540216446
0.2695870101451874,0.7304129600524902
0.27581125497817993,0.7241887450218201
0.9576847553253174,0.042315248399972916
0.48086780309677124,0.5191322565078735
0.11748389899730682,0.8825160264968872
0.08984952419996262,0.910150408744812
0.08385270088911057,0.9161472320556641
0.8418899774551392,0.15811002254486084
0.2639058530330658,0.7360941767692566
0.08416490256786346,0.9158350825309753
0.9731398820877075,0.026860103011131287
0.0735383853316307,0.9264616370201111
0.08106518536806107,0.9189348816871643
0.9645682573318481,0.035431746393442154
0.2567994296550751,0.7432006001472473
0.09010454267263412,0.9098954200744629
0.07779045403003693,0.9222095608711243
0.12279415130615234,0.8772058486938477
0.9734748601913452,0.026525169610977173
0.5540906190872192,0.44590938091278076
0.09996845573186874,0.9000315070152283
0.9522333145141602,0.047766704112291336
0.10228968411684036,0.8977102637290955
0.6610358357429504,0.3389641344547272
0.12673407793045044,0.8732659220695496
0.6960054636001587,0.3039945363998413
0.27589598298072815,0.7241039872169495
0.9527826309204102,0.04721739888191223
0.6294298768043518,0.3705701231956482
0.9739234447479248,0.02607654221355915
0.6616581678390503,0.3383418917655945
0.0836678296327591,0.9163321852684021
0.9688049554824829,0.031194990500807762
0.08784169703722,0.9121583104133606
0.9205061793327332,0.07949385046958923
0.1953294575214386,0.804670512676239
0.9740645885467529,0.025935420766472816
0.34863099455833435,0.651369035243988
0.9619698524475098,0.038030173629522324
0.0767417699098587,0.9232582449913025
0.12127598375082016,0.8787240386009216
0.8664488792419434,0.13355110585689545
0.9576236605644226,0.0423763133585453
0.07904434204101562,0.9209555983543396
0.31167343258857727,0.6883265972137451
0.1500486433506012,0.8499513864517212
0.3971949815750122,0.6028050184249878
0.7692110538482666,0.2307889312505722
0.9519301056861877,0.048069845885038376
0.779015064239502,0.22098493576049805
0.11689598113298416,0.8831040263175964
0.1400071233510971,0.8599928617477417
0.9627107381820679,0.03728924319148064
0.08280091732740402,0.9171990752220154
0.07980319112539291,0.9201968312263489
0.20887336134910583,0.7911266088485718
0.9569854140281677,0.0430145189166069
0.10249130427837372,0.8975086808204651
0.14820924401283264,0.851790726184845
0.07033256441354752,0.9296674728393555
0.9102109670639038,0.08978909254074097
0.9724995493888855,0.027500439435243607
0.9575461745262146,0.0424538291990757
0.26944205164909363,0.730557918548584
0.9736744165420532,0.026325587183237076
0.9733686447143555,0.02663131058216095
0.9553215503692627,0.0446784682571888
0.4285309910774231,0.5714689493179321
0.15132363140583038,0.848676323890686
0.13481317460536957,0.8651868104934692
0.08206609636545181,0.9179339408874512
0.9676932692527771,0.03230670094490051
0.9198413491249084,0.08015870302915573
0.9658939242362976,0.0341060496866703
0.4269756078720093,0.5730243921279907
0.20069889724254608,0.7993010878562927
0.06288231909275055,0.9371176958084106
0.17851629853248596,0.8214837312698364
0.43678227066993713,0.5632177591323853
0.16537559032440186,0.8346244096755981
0.11088793724775314,0.8891120553016663
0.11917904019355774,0.8808209896087646
0.9729592800140381,0.027040734887123108
0.07734141498804092,0.9226585626602173
0.09154126793146133,0.9084587097167969
0.21417252719402313,0.7858275175094604
0.19033923745155334,0.8096607327461243
0.16247418522834778,0.8375257849693298
0.8279508948326111,0.17204906046390533
0.4278251528739929,0.5721748471260071
0.0981825590133667,0.9018175005912781
0.08523353189229965,0.9147664904594421
0.9740309715270996,0.025969065725803375
0.0754031389951706,0.9245967864990234
0.9734395742416382,0.02656039223074913
0.06724614650011063,0.93275386095047
0.8671629428863525,0.13283705711364746
0.09990958869457245,0.9000904560089111
0.7303929924964905,0.26960697770118713
0.10919416695833206,0.8908058404922485
0.15470601618289948,0.8452939987182617
0.10341814905405045,0.8965818285942078
0.06781095266342163,0.9321890473365784
0.9735194444656372,0.02648056112229824
0.09579555690288544,0.9042043685913086
0.12586641311645508,0.8741335868835449
0.1532471626996994,0.8467528820037842
0.5164743065834045,0.4835256338119507
0.9472497701644897,0.052750252187252045
0.7169668078422546,0.283033162355423
0.9736745953559875,0.02632535994052887
0.14829647541046143,0.8517035245895386
0.7128931283950806,0.28710687160491943
0.0768587663769722,0.9231411814689636
0.14350628852844238,0.8564937114715576
0.9731886982917786,0.02681131474673748
0.3400926887989044,0.6599072813987732
0.3547537326812744,0.6452462673187256
0.9572083950042725,0.04279153794050217
0.7009590864181519,0.29904088377952576
0.5407131910324097,0.45928677916526794
0.09466785937547684,0.9053322076797485
0.2899164855480194,0.710083544254303
0.8792539834976196,0.12074604630470276
0.1682233214378357,0.8317767381668091
0.9086400866508484,0.09135986119508743
0.3275488615036011,0.6724511981010437
0.08886554837226868,0.9111344218254089
0.3361816108226776,0.6638184189796448
0.24561023712158203,0.7543898224830627
0.7810055017471313,0.21899454295635223
0.4968065917491913,0.5031933784484863
0.8587701916694641,0.1412297934293747
0.10086292028427124,0.8991370797157288
0.5749508142471313,0.4250492453575134
0.09123552590608597,0.9087644815444946
0.12130683660507202,0.878693163394928
0.09514814615249634,0.9048518538475037
0.9693924784660339,0.03060750477015972
0.9717603921890259,0.02823958732187748
0.9736641049385071,0.02633584663271904
0.9739161729812622,0.026083847507834435
0.12927581369876862,0.8707241415977478
0.6550329923629761,0.3449670076370239
0.6734577417373657,0.3265422284603119
0.08629027009010315,0.9137097001075745
0.9618500471115112,0.03814997151494026
0.1536610722541809,0.8463388681411743
0.2992827594280243,0.7007172107696533
0.08031747490167618,0.919682502746582
0.5697957277297974,0.43020424246788025
0.9652653932571411,0.034734636545181274
0.2008921205997467,0.7991079092025757
0.9546400308609009,0.045360017567873
0.8786453604698181,0.12135470658540726
0.9736238718032837,0.02637614868581295
0.6930791139602661,0.30692094564437866
0.9441646337509155,0.055835407227277756
0.9538003206253052,0.04619965702295303
0.9371253252029419,0.06287463009357452
0.22581155598163605,0.7741883993148804
0.1518867015838623,0.8481132984161377
0.07613543421030045,0.9238645434379578
0.11606142669916153,0.8839385509490967
0.2372303605079651,0.7627696394920349
0.6752451062202454,0.32475486397743225
0.1453164666891098,0.8546835780143738
0.1474178284406662,0.8525821566581726
0.08912607282400131,0.9108739495277405
0.8036540746688843,0.19634588062763214
0.7979492545127869,0.20205074548721313
0.548373818397522,0.4516262114048004
0.8637112379074097,0.13628874719142914
0.1725647747516632,0.8274352550506592
0.611861526966095,0.38813847303390503
0.6610335111618042,0.3389665186405182
0.318741112947464,0.6812588572502136
0.1048772856593132,0.8951226472854614
0.2665461301803589,0.7334538698196411
0.1344342827796936,0.8655657768249512
0.08290045708417892,0.9170995950698853
0.18620331585407257,0.8137966990470886
0.9673712253570557,0.03262874856591225
0.23188117146492004,0.7681187987327576
0.9726559519767761,0.02734401635825634
0.18411582708358765,0.8158841729164124
0.21075458824634552,0.7892453670501709
0.08174643665552139,0.9182535409927368
0.08609464019536972,0.9139053821563721
0.9675477743148804,0.03245224431157112
0.24141354858875275,0.7585864067077637
0.912327229976654,0.08767278492450714
0.07953909039497375,0.9204609394073486
0.8533228039741516,0.14667721092700958
0.14212742447853088,0.8578725457191467
0.07505539059638977,0.9249446392059326
0.2626655101776123,0.7373344898223877
0.1902698576450348,0.8097301125526428
0.1007651686668396,0.8992347717285156
0.3535545766353607,0.6464453935623169
0.10650206357240677,0.8934979438781738
0.842599093914032,0.15740090608596802
0.7523536682128906,0.247646301984787
0.9732851982116699,0.026714744046330452
0.24711813032627106,0.7528818249702454
0.8894612789154053,0.11053871363401413
0.3873516917228699,0.6126482486724854
0.06258682161569595,0.937413215637207
0.17466802895069122,0.82533198595047
0.9191540479660034,0.0808459222316742
0.9220474362373352,0.0779525637626648
0.16122077405452728,0.8387792706489563
0.7651013731956482,0.234898641705513
0.22162307798862457,0.7783768773078918
0.9742525815963745,0.025747433304786682
0.3997599184513092,0.6002400517463684
0.0981229916214943,0.9018770456314087
0.09204653650522232,0.9079535007476807
0.10996675491333008,0.8900332450866699
0.8887230753898621,0.11127694696187973
0.14126907289028168,0.8587309718132019
0.35486969351768494,0.6451303362846375
0.08888337016105652,0.9111166596412659
0.11807305365800858,0.881926953792572
0.13621674478054047,0.8637832999229431
0.3010390102863312,0.6989609599113464
0.11888223886489868,0.8811178207397461
0.28648990392684937,0.7135101556777954
0.1490354984998703,0.8509644865989685
0.1581692099571228,0.8418307900428772
0.07174093276262283,0.928259015083313
0.8809570670127869,0.11904290318489075
0.3947640061378479,0.6052359938621521
0.14526870846748352,0.8547312617301941
0.8800795674324036,0.11992041021585464
0.6531833410263062,0.34681668877601624
0.10102059692144394,0.8989794254302979
0.9495072364807129,0.0504927784204483
0.09324337542057037,0.9067566394805908
0.5432223677635193,0.4567776918411255
0.08182482421398163,0.9181751608848572
0.9449828267097473,0.05501712113618851
0.1718936413526535,0.8281063437461853
0.9743099808692932,0.02569006010890007
0.0889105349779129,0.9110894203186035
0.3027890622615814,0.697210967540741
0.9650037884712219,0.03499627858400345
0.10253502428531647,0.8974649906158447
0.1423061043024063,0.8576938509941101
0.22967766225337982,0.770322322845459
0.14093518257141113,0.8590648174285889
0.07231806963682175,0.9276818633079529
0.9409478306770325,0.059052202850580215
0.1296713501214981,0.8703286647796631
0.9676152467727661,0.03238468989729881
0.09335214644670486,0.9066478610038757
0.9719093441963196,0.028090687468647957
0.09841354191303253,0.9015864133834839
0.13515335321426392,0.8648466467857361
0.10956083983182907,0.8904391527175903
0.35817328095436096,0.6418267488479614
0.06295972317457199,0.9370403289794922
0.14563700556755066,0.8543630242347717
0.36666473746299744,0.633335292339325
0.36551371216773987,0.6344863176345825
0.09032175689935684,0.9096782803535461
0.6746944785118103,0.3253054916858673
0.8384643197059631,0.16153573989868164
0.7930799722671509,0.2069200873374939
0.11827989667654037,0.8817200660705566
0.4738761782646179,0.5261238217353821
0.09147843718528748,0.9085215926170349
0.13576264679431915,0.8642373085021973
0.10826022177934647,0.8917397856712341
0.973427414894104,0.02657254971563816
0.08914478123188019,0.910855233669281
0.968483030796051,0.03151692822575569
0.11587930470705032,0.8841207027435303
0.933085560798645,0.06691446900367737
0.09317135065793991,0.9068285822868347
0.9683942794799805,0.031605739146471024
0.8685386180877686,0.13146144151687622
0.09399803727865219,0.9060019850730896
0.5047573447227478,0.4952426254749298
0.17435793578624725,0.8256420493125916
0.14014239609241486,0.8598575592041016
0.7261435389518738,0.2738564610481262
0.09746930003166199,0.9025307297706604
0.28258875012397766,0.7174112796783447
0.35864898562431335,0.6413509845733643
0.08327065408229828,0.9167293310165405
0.059877123683691025,0.9401228427886963
0.06366812437772751,0.9363318085670471
0.9037206768989563,0.0962793305516243
