gb1,gb0,lr1,lr0,svc1,svc0,bayes1,bayes0,tree1,tree0,cat1,cat0
0.5105622901400978,0.4894377098599022,0.46161032951517944,0.5383896704848206,0.5539505280891089,0.4460494719108911,0.2650952222626684,0.7349047777373312,0.7,0.3,0.5221088730164528,0.4778911269835472
0.18702744666086593,0.8129725533391341,0.7710067148943347,0.2289932851056653,0.24287050343244945,0.7571294965675506,0.33090102954883865,0.6690989704511613,0.23,0.77,0.4562376510250769,0.543762348974923
0.5845189983685685,0.41548100163143153,0.26045794090188634,0.7395420590981137,0.6879119482973705,0.31208805170262977,0.8740765865917332,0.1259234134082669,0.85,0.15,0.5221088730164528,0.4778911269835472
0.18500434830202175,0.8149956516979783,0.6497960378018258,0.3502039621981742,0.3180288494362018,0.6819711505637981,0.2855771278819503,0.7144228721180499,0.41,0.59,0.4562376510250769,0.543762348974923
0.1674123691840231,0.8325876308159769,0.8347094838725992,0.16529051612740078,0.16221913103643978,0.8377808689635603,0.016918171262177706,0.983081828737823,0.14,0.86,0.4562376510250769,0.543762348974923
0.6948451147119191,0.3051548852880809,0.32935022709596706,0.6706497729040329,0.6805322646530553,0.3194677353469448,0.7476597040333242,0.25234029596667557,0.65,0.35,0.5221088730164528,0.4778911269835472
0.3139985221467266,0.6860014778532735,0.8003837649888256,0.19961623501117445,0.20320166625498345,0.7967983337450166,0.40293332559975953,0.5970666744002402,0.22,0.78,0.4562376510250769,0.543762348974923
0.29299474454878793,0.7070052554512121,0.6417685714321331,0.35823142856786694,0.35022602457028595,0.6497739754297139,0.5367366970079144,0.4632633029920856,0.41,0.59,0.4562376510250769,0.543762348974923
0.09543048767063192,0.9045695123293681,0.8620533420344947,0.13794665796550534,0.1398924864363097,0.8601075135636904,0.2698497494710454,0.7301502505289543,0.2,0.8,0.4562376510250769,0.543762348974923
0.5395920749943679,0.4604079250056321,0.41022185888556484,0.5897781411144352,0.5706162904501836,0.42938370954981636,0.8651887447895705,0.13481125521042922,0.6,0.4,0.5221088730164528,0.4778911269835472
0.2779159394465972,0.7220840605534028,0.6792734762677222,0.32072652373227784,0.32082921832883576,0.6791707816711643,0.14858292228845627,0.8514170777115435,0.51,0.49,0.4562376510250769,0.543762348974923
0.8087059971628845,0.1912940028371155,0.1659906453558746,0.8340093546441254,0.8200100123934801,0.17998998760652013,0.8740765865917332,0.1259234134082669,0.66,0.34,0.5221088730164528,0.4778911269835472
0.12224594637310467,0.8777540536268953,0.8101588531775626,0.18984114682243738,0.1915985706431037,0.8084014293568964,0.2855771278819503,0.7144228721180499,0.15,0.85,0.4562376510250769,0.543762348974923
0.8109894619614397,0.18901053803856027,0.16477567630103573,0.8352243236989643,0.8058362343795139,0.194163765620486,0.8740765865917332,0.1259234134082669,0.8,0.2,0.5221088730164528,0.4778911269835472
0.22747417277709897,0.772525827222901,0.7203059620749173,0.2796940379250827,0.25993272610272417,0.7400672738972758,0.05678972225386458,0.9432102777461353,0.36,0.64,0.4562376510250769,0.543762348974923
0.15766735366996357,0.8423326463300365,0.6896714785287352,0.3103285214712647,0.322744796149946,0.6772552038500541,0.2855771278819503,0.7144228721180499,0.22,0.78,0.4562376510250769,0.543762348974923
0.7676822110363503,0.23231778896364974,0.17700390483812545,0.8229960951618746,0.8247424434282905,0.17525755657170958,0.762166010948262,0.23783398905173808,0.67,0.33,0.5221088730164528,0.4778911269835472
0.8938256330485981,0.10617436695140192,0.007531088347391357,0.9924689116526086,0.9913779711321429,0.008622028867856929,0.8740765865917332,0.1259234134082669,1.0,0.0,0.5221088730164528,0.4778911269835472
0.17504863156070893,0.8249513684392911,0.7089831027983418,0.2910168972016582,0.3061040565980162,0.6938959434019839,0.2855771278819503,0.7144228721180499,0.33,0.67,0.4562376510250769,0.543762348974923
0.7199497575063536,0.2800502424936464,0.30779434846132936,0.6922056515386706,0.7248905951251843,0.27510940487481583,0.705435871218562,0.294564128781438,0.67,0.33,0.5221088730164528,0.4778911269835472
0.12804269152128017,0.8719573084787198,0.7837878037901356,0.21621219620986445,0.21873990710425503,0.7812600928957449,0.2698497494710454,0.7301502505289543,0.25,0.75,0.4562376510250769,0.543762348974923
0.1812643714587933,0.8187356285412067,0.955099599037386,0.04490040096261402,0.0401855043665368,0.9598144956334631,0.05678972225386458,0.9432102777461353,0.12,0.88,0.4562376510250769,0.543762348974923
0.30020653416142234,0.6997934658385776,0.6257622067319508,0.3742377932680492,0.38341919588553647,0.6165808041144636,0.5250830555111277,0.47491694448887223,0.35,0.65,0.4774299450488129,0.5225700549511871
0.554780292089998,0.445219707910002,0.4028741040628233,0.5971258959371767,0.6139177760999308,0.38608222390006913,0.2650952222626684,0.7349047777373312,0.2,0.8,0.5221088730164528,0.4778911269835472
0.8339644554681892,0.1660355445318108,0.24239847303437978,0.7576015269656202,0.7710066839842166,0.2289933160157833,0.8740765865917332,0.1259234134082669,0.73,0.27,0.5221088730164528,0.4778911269835472
0.3915516316024224,0.6084483683975777,0.5224561888323234,0.47754381116767664,0.5,0.5,0.04543709617675991,0.9545629038232392,0.47,0.53,0.5221088730164528,0.4778911269835472
0.3380616263992455,0.6619383736007545,0.6700378201547669,0.32996217984523313,0.3282481417771211,0.671751858222879,0.5367366970079144,0.4632633029920856,0.45,0.55,0.4562376510250769,0.543762348974923
0.6042056669416176,0.3957943330583824,0.3337043219519461,0.6662956780480539,0.6933065157504149,0.306693484249585,0.6888818477414531,0.3111181522585465,0.68,0.32,0.5221088730164528,0.4778911269835472
0.2452383211102744,0.7547616788897256,0.6747635696146934,0.32523643038530653,0.29700541213821163,0.7029945878617881,0.14858292228845627,0.8514170777115435,0.27,0.73,0.4562376510250769,0.543762348974923
0.13700000313510913,0.8629999968648909,0.8171744133694688,0.18282558663053117,0.18164280488176093,0.818357195118239,0.05678972225386458,0.9432102777461353,0.22,0.78,0.4562376510250769,0.543762348974923
0.6279482235739364,0.3720517764260636,0.31879262670563735,0.6812073732943627,0.6959625847062147,0.30403741529378503,0.4353067690907811,0.564693230909219,0.53,0.47,0.5221088730164528,0.4778911269835472
0.8049872489667619,0.19501275103323812,0.05668910503518221,0.9433108949648178,0.9469106093028025,0.05308939069719764,0.8651887447895705,0.13481125521042922,0.83,0.17,0.5221088730164528,0.4778911269835472
0.17908880775498046,0.8209111922450195,0.8326206137678862,0.16737938623211382,0.15957493211993687,0.840425067880063,0.2855771278819503,0.7144228721180499,0.05,0.95,0.4562376510250769,0.543762348974923
0.5640842964465848,0.43591570355341525,0.3456832305237403,0.6543167694762597,0.642702449234814,0.35729755076518593,0.762166010948262,0.23783398905173808,0.41,0.59,0.4774299450488129,0.5225700549511871
0.5624085547489651,0.4375914452510349,0.5206627393712446,0.47933726062875537,0.47727754923307186,0.5227224507669282,0.705435871218562,0.294564128781438,0.42,0.58,0.5221088730164528,0.4778911269835472
0.5120850629080207,0.4879149370919793,0.4546009069803102,0.5453990930196898,0.5516594032356592,0.4483405967643409,0.7889490612518665,0.21105093874813383,0.56,0.44,0.5221088730164528,0.4778911269835472
0.16678531605339073,0.8332146839466092,0.7831082090131589,0.21689179098684105,0.19524499135716283,0.8047550086428369,0.5171907110413378,0.4828092889586622,0.23,0.77,0.4562376510250769,0.543762348974923
0.6786378859838085,0.3213621140161915,0.3370602520646335,0.6629397479353665,0.7060893753532269,0.2939106246467731,0.8740765865917332,0.1259234134082669,0.52,0.48,0.5221088730164528,0.4778911269835472
0.8137810882253584,0.18621891177464156,0.03856405703882826,0.9614359429611717,0.9561884171769917,0.04381158282300848,0.8740765865917332,0.1259234134082669,0.97,0.03,0.5221088730164528,0.4778911269835472
0.5428527695351495,0.4571472304648505,0.46502379844342157,0.5349762015565784,0.5,0.5,0.8740765865917332,0.1259234134082669,0.28,0.72,0.5221088730164528,0.4778911269835472
0.14008724496519584,0.8599127550348041,0.8601839043257431,0.1398160956742569,0.13570356706509,0.8642964329349101,0.5171907110413378,0.4828092889586622,0.28,0.72,0.4562376510250769,0.543762348974923
0.22581471416592586,0.7741852858340741,0.7188101142637655,0.2811898857362345,0.29307140090457173,0.7069285990954283,0.2501009504251824,0.7498990495748179,0.21,0.79,0.5221088730164528,0.4778911269835472
0.3728023501982159,0.6271976498017842,0.6223124351343006,0.3776875648656995,0.3549018947658242,0.6450981052341759,0.46069558832669444,0.5393044116733059,0.38,0.62,0.4562376510250769,0.543762348974923
0.12358336544322145,0.8764166345567785,0.8343043305509251,0.1656956694490749,0.17029914879572286,0.8297008512042772,0.05678972225386458,0.9432102777461353,0.13,0.87,0.4562376510250769,0.543762348974923
0.12456668634656083,0.8754333136534391,0.859682038274388,0.14031796172561195,0.14102054396714983,0.85897945603285,0.2855771278819503,0.7144228721180499,0.12,0.88,0.4562376510250769,0.543762348974923
0.8142697546824762,0.1857302453175238,0.24054425108635624,0.7594557489136438,0.7835834541275731,0.2164165458724268,0.762166010948262,0.23783398905173808,0.66,0.34,0.5221088730164528,0.4778911269835472
0.2175058062487357,0.7824941937512643,0.8393165148163665,0.16068348518363354,0.14914110902864397,0.850858890971356,0.5367366970079144,0.4632633029920856,0.4,0.6,0.4562376510250769,0.543762348974923
0.4608012045533566,0.5391987954466434,0.4849165461582665,0.5150834538417335,0.5,0.5,0.5111289433439565,0.48887105665604375,0.4,0.6,0.4774299450488129,0.5225700549511871
0.3240498543888284,0.6759501456111716,0.5450234999785091,0.4549765000214909,0.44403878799994684,0.555961212000053,0.34848833402043994,0.6515116659795597,0.32,0.68,0.4562376510250769,0.543762348974923
0.6149273522430105,0.38507264775698946,0.4456426325671189,0.5543573674328811,0.6031809959834838,0.39681900401651626,0.21285636658955343,0.7871436334104461,0.47,0.53,0.5221088730164528,0.4778911269835472
0.4343125845214508,0.5656874154785492,0.6668528072186295,0.3331471927813705,0.31303898087878346,0.6869610191212164,0.22763431565638173,0.7723656843436185,0.38,0.62,0.4562376510250769,0.543762348974923
0.7508028831281854,0.24919711687181456,0.14381708536226323,0.8561829146377368,0.8420689084655695,0.1579310915344304,0.8740765865917332,0.1259234134082669,0.93,0.07,0.5221088730164528,0.4778911269835472
0.17984976356599341,0.8201502364340065,0.8947744003636575,0.10522559963634247,0.09357498347337405,0.9064250165266261,0.5367366970079144,0.4632633029920856,0.17,0.83,0.4562376510250769,0.543762348974923
0.08986529057954741,0.9101347094204526,0.90341670279875,0.09658329720124999,0.08750282194225163,0.9124971780577482,0.02704497857326695,0.972955021426734,0.17,0.83,0.4562376510250769,0.543762348974923
0.7199093554944823,0.2800906445055177,0.37110568505028785,0.6288943149497122,0.6457297108014503,0.35427028919854964,0.2650952222626684,0.7349047777373312,0.46,0.54,0.5221088730164528,0.4778911269835472
0.5902036566792872,0.4097963433207128,0.19718547182029234,0.8028145281797077,0.7940235618074104,0.20597643819258948,0.49152606494812473,0.5084739350518753,0.9,0.1,0.5221088730164528,0.4778911269835472
0.15313511617028225,0.8468648838297177,0.8518445175287784,0.14815548247122157,0.1223642048293787,0.8776357951706212,0.13893293929449765,0.8610670607055021,0.33,0.67,0.4562376510250769,0.543762348974923
0.435480700895988,0.564519299104012,0.6293226062251256,0.3706773937748744,0.40279455836854805,0.5972054416314521,0.762166010948262,0.23783398905173808,0.48,0.52,0.5221088730164528,0.4778911269835472
0.7958014196995007,0.2041985803004993,0.10060698513537858,0.8993930148646214,0.910111036907119,0.0898889630928812,0.5111289433439565,0.48887105665604375,0.78,0.22,0.5221088730164528,0.4778911269835472
0.1029729955155071,0.8970270044844929,0.7779093736903254,0.22209062630967458,0.228037932361049,0.771962067638951,0.5171907110413378,0.4828092889586622,0.39,0.61,0.4562376510250769,0.543762348974923
0.4818908746140772,0.5181091253859228,0.43672155654986167,0.5632784434501383,0.5308384402394345,0.4691615597605654,0.762166010948262,0.23783398905173808,0.38,0.62,0.4774299450488129,0.5225700549511871
0.24155776989646488,0.7584422301035352,0.8114129299672239,0.18858707003277606,0.17727327923248706,0.8227267207675129,0.5367366970079144,0.4632633029920856,0.35,0.65,0.4562376510250769,0.543762348974923
0.37469873114715607,0.6253012688528439,0.5448309698156436,0.4551690301843564,0.44156882413492426,0.5584311758650757,0.5367366970079144,0.4632633029920856,0.49,0.51,0.4562376510250769,0.543762348974923
0.6156631033731915,0.3843368966268085,0.361648059800172,0.638351940199828,0.6373874942211893,0.3626125057788107,0.705435871218562,0.294564128781438,0.6,0.4,0.5221088730164528,0.4778911269835472
0.13495291643107227,0.8650470835689277,0.833428715168857,0.166571284831143,0.15719012520157088,0.8428098747984292,0.2698497494710454,0.7301502505289543,0.38,0.62,0.4562376510250769,0.543762348974923
0.3958910934565768,0.6041089065434232,0.46851209422593876,0.5314879057740612,0.5341280235068848,0.46587197649311535,0.8651887447895705,0.13481125521042922,0.54,0.46,0.4774299450488129,0.5225700549511871
0.8207264632512942,0.17927353674870583,0.04234870635030075,0.9576512936496993,0.9572519573586229,0.04274804264137717,0.705435871218562,0.294564128781438,1.0,0.0,0.5221088730164528,0.4778911269835472
0.2928362543135061,0.7071637456864939,0.6875413620534319,0.3124586379465681,0.2833257469231955,0.7166742530768043,0.5367366970079144,0.4632633029920856,0.48,0.52,0.4562376510250769,0.543762348974923
0.7470055534015166,0.25299444659848336,0.2614577486268531,0.7385422513731469,0.7309473493792193,0.2690526506207809,0.8740765865917332,0.1259234134082669,0.64,0.36,0.5221088730164528,0.4778911269835472
0.3172314551249172,0.6827685448750829,0.6828750815429157,0.31712491845708435,0.35620886424166626,0.6437911357583337,0.0192189616681539,0.980781038331846,0.21,0.79,0.5221088730164528,0.4778911269835472
0.11217041075489967,0.8878295892451004,0.7972249049224502,0.20277509507754976,0.2140982405954971,0.7859017594045029,0.05010475807768938,0.9498952419223098,0.06,0.94,0.4562376510250769,0.543762348974923
0.18414418659869825,0.8158558134013018,0.7388236603947544,0.2611763396052456,0.2526426501218479,0.7473573498781523,0.10790491390880837,0.8920950860911921,0.43,0.57,0.4562376510250769,0.543762348974923
0.42572669672453967,0.5742733032754603,0.5526876569646091,0.44731234303539086,0.43626163580184646,0.5637383641981535,0.6293162070309011,0.3706837929690992,0.56,0.44,0.4774299450488129,0.5225700549511871
0.09396139625262655,0.9060386037473734,0.8490294519472713,0.1509705480527287,0.1540275126883167,0.8459724873116833,0.05273217855704404,0.9472678214429557,0.25,0.75,0.4562376510250769,0.543762348974923
0.690782415950202,0.30921758404979804,0.24846442239644417,0.7515355776035558,0.7551220765526999,0.24487792344729994,0.8740765865917332,0.1259234134082669,0.97,0.03,0.5221088730164528,0.4778911269835472
0.2063007697081553,0.7936992302918446,0.8893020223475882,0.11069797765241184,0.10415586804006959,0.8958441319599302,0.1888603073816017,0.8111396926183979,0.16,0.84,0.4562376510250769,0.543762348974923
0.5893253083102606,0.41067469168973936,0.5038958063340471,0.4961041936659529,0.48869002903122283,0.5113099709687771,0.5111289433439565,0.48887105665604375,0.39,0.61,0.5221088730164528,0.4778911269835472
0.43331112511777164,0.5666888748822283,0.5640555923607037,0.4359444076392963,0.441081193178094,0.5589188068219061,0.6888818477414531,0.3111181522585465,0.58,0.42,0.5221088730164528,0.4778911269835472
0.2009786343706558,0.7990213656293442,0.7379144847337666,0.26208551526623336,0.31349723430969817,0.686502765690302,0.15579352627565898,0.844206473724341,0.27,0.73,0.4562376510250769,0.543762348974923
0.31079255343525714,0.6892074465647429,0.7861062846446917,0.2138937153553083,0.18816919043950225,0.8118308095604978,0.09226993708658743,0.9077300629134125,0.23,0.77,0.4562376510250769,0.543762348974923
0.6472443712396153,0.3527556287603847,0.2894299423030122,0.7105700576969878,0.7076621567956064,0.2923378432043934,0.762166010948262,0.23783398905173808,0.58,0.42,0.5221088730164528,0.4778911269835472
0.8519168609518514,0.14808313904814863,0.26740087370890764,0.7325991262910924,0.7280550829713895,0.27194491702861046,0.8740765865917332,0.1259234134082669,0.86,0.14,0.5221088730164528,0.4778911269835472
0.7587788900982632,0.24122110990173684,0.40632405576132014,0.5936759442386799,0.5494184115887021,0.45058158841129803,0.8651887447895705,0.13481125521042922,0.58,0.42,0.5221088730164528,0.4778911269835472
0.6953633408572638,0.3046366591427362,0.29329383863665204,0.706706161363348,0.7021978176328593,0.29780218236714073,0.5111289433439565,0.48887105665604375,0.59,0.41,0.5221088730164528,0.4778911269835472
0.2015440557268396,0.7984559442731605,0.8269603227771084,0.17303967722289157,0.16086151312292343,0.8391384868770765,0.5367366970079144,0.4632633029920856,0.24,0.76,0.4562376510250769,0.543762348974923
0.283052900468458,0.716947099531542,0.44103365056516153,0.5589663494348385,0.5332123752393771,0.46678762476062297,0.33090102954883865,0.6690989704511613,0.37,0.63,0.4562376510250769,0.543762348974923
0.6469627292682928,0.3530372707317072,0.3007020922709629,0.6992979077290371,0.6838163601161259,0.3161836398838742,0.5111289433439565,0.48887105665604375,0.42,0.58,0.5221088730164528,0.4778911269835472
0.15277334378320068,0.8472266562167994,0.8983441899635686,0.10165581003643147,0.09181846311095122,0.9081815368890488,0.05678972225386458,0.9432102777461353,0.09,0.91,0.4562376510250769,0.543762348974923
0.21410564748396452,0.7858943525160355,0.7333535089867808,0.26664649101321924,0.269255035409352,0.7307449645906484,0.6888818477414531,0.3111181522585465,0.4,0.6,0.4774299450488129,0.5225700549511871
0.1689665692375208,0.8310334307624792,0.9024935870353116,0.09750641296468845,0.09391296504841462,0.9060870349515854,0.5367366970079144,0.4632633029920856,0.2,0.8,0.4562376510250769,0.543762348974923
0.32773136803994707,0.6722686319600529,0.7258773634239895,0.2741226365760105,0.27449612633794646,0.7255038736620535,0.46069558832669444,0.5393044116733059,0.29,0.71,0.4562376510250769,0.543762348974923
0.40888521957793533,0.5911147804220647,0.5133521258513587,0.4866478741486413,0.49051844835387315,0.5094815516461269,0.5367366970079144,0.4632633029920856,0.47,0.53,0.4562376510250769,0.543762348974923
0.2096759051576003,0.7903240948423997,0.8587521310934515,0.14124786890654853,0.12843033703620446,0.8715696629637958,0.5367366970079144,0.4632633029920856,0.16,0.84,0.4562376510250769,0.543762348974923
0.4679698537793215,0.5320301462206785,0.5217419931874812,0.47825800681251884,0.5199239209514789,0.48007607904852123,0.762166010948262,0.23783398905173808,0.51,0.49,0.5221088730164528,0.4778911269835472
0.22201011677219892,0.777989883227801,0.689615130469844,0.310384869530156,0.3125464869334344,0.6874535130665655,0.2650952222626684,0.7349047777373312,0.1,0.9,0.5221088730164528,0.4778911269835472
0.19066961435122076,0.8093303856487792,0.6869002180502808,0.3130997819497192,0.3112752196069729,0.6887247803930271,0.2855771278819503,0.7144228721180499,0.29,0.71,0.4562376510250769,0.543762348974923
0.6355212479334886,0.36447875206651137,0.2655014511699417,0.7344985488300583,0.7516398806077378,0.24836011939226238,0.8740765865917332,0.1259234134082669,0.68,0.32,0.5221088730164528,0.4778911269835472
0.6708721640194721,0.32912783598052786,0.252077543860307,0.747922456139693,0.7370335461742491,0.26296645382575096,0.5111289433439565,0.48887105665604375,0.66,0.34,0.5221088730164528,0.4778911269835472
0.5910551636600433,0.4089448363399567,0.3743814875050582,0.6256185124949418,0.6128939470999635,0.3871060529000365,0.5111289433439565,0.48887105665604375,0.47,0.53,0.5221088730164528,0.4778911269835472
0.5687297382102898,0.4312702617897102,0.3378956983880299,0.6621043016119701,0.673315217303151,0.326684782696849,0.8651887447895705,0.13481125521042922,0.61,0.39,0.5221088730164528,0.4778911269835472
0.27222753013893386,0.7277724698610661,0.7062783027198204,0.2937216972801796,0.32027918867484473,0.6797208113251553,0.5054983791347949,0.49450162086520544,0.39,0.61,0.5221088730164528,0.4778911269835472
0.26578380428333176,0.7342161957166682,0.4615737002882071,0.5384262997117929,0.6223431218287099,0.3776568781712902,0.717554245254532,0.2824457547454672,0.44,0.56,0.5221088730164528,0.4778911269835472
0.5715579807886727,0.4284420192113273,0.4488513828162183,0.5511486171837817,0.5836390554778376,0.41636094452216243,0.705435871218562,0.294564128781438,0.7,0.3,0.5221088730164528,0.4778911269835472
0.14216780242898142,0.8578321975710186,0.8670052742192367,0.13299472578076327,0.11222348833273951,0.8877765116672603,0.05678972225386458,0.9432102777461353,0.23,0.77,0.4562376510250769,0.543762348974923
0.2555460756035652,0.7444539243964348,0.6924381945228074,0.3075618054771926,0.3019153732561512,0.6980846267438486,0.2855771278819503,0.7144228721180499,0.6,0.4,0.4562376510250769,0.543762348974923
0.4644275383214228,0.5355724616785772,0.3764025739695037,0.6235974260304963,0.635835009210083,0.36416499078991704,0.5250830555111277,0.47491694448887223,0.45,0.55,0.5221088730164528,0.4778911269835472
0.055206447541907025,0.9447935524580929,0.930595590565633,0.06940440943436699,0.07144314740327926,0.9285568525967208,0.024186872791156663,0.9758131272088438,0.21,0.79,0.4562376510250769,0.543762348974923
0.5147251277223577,0.4852748722776423,0.49747183919285787,0.5025281608071421,0.48642869987934945,0.5135713001206503,0.8740765865917332,0.1259234134082669,0.48,0.52,0.5221088730164528,0.4778911269835472
0.20988261195562832,0.7901173880443717,0.8044187183490493,0.19558128165095068,0.1886899092960176,0.8113100907039823,0.1140004883314895,0.88599951166851,0.24,0.76,0.4562376510250769,0.543762348974923
0.31426564438614735,0.6857343556138527,0.6244269893481542,0.3755730106518458,0.3953861589399745,0.6046138410600256,0.2501009504251824,0.7498990495748179,0.3,0.7,0.5221088730164528,0.4778911269835472
0.16008721477577348,0.8399127852242265,0.895275191563063,0.10472480843693699,0.09087700229077954,0.9091229977092204,0.04250541279722824,0.9574945872027716,0.17,0.83,0.4562376510250769,0.543762348974923
0.6311798224355666,0.3688201775644334,0.36342418148948785,0.6365758185105121,0.6221962189353138,0.3778037810646862,0.8740765865917332,0.1259234134082669,0.5,0.5,0.5221088730164528,0.4778911269835472
0.36669525443545936,0.6333047455645406,0.47995868266878094,0.520041317331219,0.5118467305268042,0.48815326947319576,0.7476597040333242,0.25234029596667557,0.31,0.69,0.5221088730164528,0.4778911269835472
0.6173427968208549,0.3826572031791451,0.33466652116636186,0.6653334788336381,0.6641886194101682,0.3358113805898318,0.8651887447895705,0.13481125521042922,0.55,0.45,0.5221088730164528,0.4778911269835472
0.17521059376220438,0.8247894062377956,0.8760427229366764,0.12395727706332359,0.13252330243838317,0.8674766975616169,0.22080221190441568,0.7791977880955847,0.21,0.79,0.4562376510250769,0.543762348974923
0.6270281020499922,0.37297189795000785,0.2889189819740522,0.7110810180259478,0.6891570785844106,0.31084292141558933,0.8740765865917332,0.1259234134082669,0.52,0.48,0.5221088730164528,0.4778911269835472
0.2761947392781267,0.7238052607218732,0.7860737884190803,0.2139262115809198,0.1927169670555112,0.8072830329444887,0.34848833402043994,0.6515116659795597,0.29,0.71,0.4562376510250769,0.543762348974923
0.33288013572842723,0.6671198642715728,0.459325179162531,0.540674820837469,0.533334099789194,0.46666590021080606,0.5367366970079144,0.4632633029920856,0.48,0.52,0.4562376510250769,0.543762348974923
0.1949897480103417,0.8050102519896583,0.6249383690553498,0.3750616309446502,0.36291854116518096,0.6370814588348191,0.5171907110413378,0.4828092889586622,0.43,0.57,0.4562376510250769,0.543762348974923
0.06642537729181981,0.9335746227081801,0.9612869627952539,0.038713037204746094,0.03177812536305333,0.9682218746369468,0.05678972225386458,0.9432102777461353,0.23,0.77,0.4562376510250769,0.543762348974923
0.3717724559959732,0.6282275440040268,0.2139489192005587,0.7860510807994413,0.7514427871456257,0.2485572128543743,0.5171907110413378,0.4828092889586622,0.98,0.02,0.4562376510250769,0.543762348974923
0.6629927426916977,0.3370072573083023,0.293161362780044,0.706838637219956,0.733296812414575,0.2667031875854249,0.5250830555111277,0.47491694448887223,0.61,0.39,0.5221088730164528,0.4778911269835472
0.8300296938594506,0.16997030614054942,0.02961382103465393,0.9703861789653461,0.9669463809734029,0.03305361902659699,0.8651887447895705,0.13481125521042922,0.97,0.03,0.5221088730164528,0.4778911269835472
0.5706161760932952,0.4293838239067048,0.337603280677635,0.662396719322365,0.6576778940725488,0.34232210592745144,0.8740765865917332,0.1259234134082669,0.63,0.37,0.5221088730164528,0.4778911269835472
0.5091114771625176,0.4908885228374824,0.522061404893503,0.47793859510649706,0.49051037925799246,0.5094896207420077,0.705435871218562,0.294564128781438,0.3,0.7,0.5221088730164528,0.4778911269835472
