gb1,gb0,lr1,lr0,svc1,svc0,bayes1,bayes0,tree1,tree0,cat1,cat0
0.27620008430696114,0.7237999156930388,0.6042502203428661,0.3957497796571339,0.402351713916796,0.5976482860832039,0.2855771278819503,0.7144228721180499,0.39,0.61,0.4562376510250769,0.543762348974923
0.1663327537386888,0.8336672462613112,0.653103629760466,0.34689637023953396,0.28946481730474566,0.7105351826952543,0.10790491390880837,0.8920950860911921,0.31,0.69,0.4562376510250769,0.543762348974923
0.36323668732767184,0.6367633126723282,0.6100909415452578,0.38990905845474216,0.35455738268762294,0.645442617312377,0.14858292228845627,0.8514170777115435,0.5,0.5,0.4562376510250769,0.543762348974923
0.6652753950693052,0.3347246049306948,0.30739328572078195,0.692606714279218,0.724089822462404,0.2759101775375957,0.5250830555111277,0.47491694448887223,0.48,0.52,0.5221088730164528,0.4778911269835472
0.6342453992355507,0.3657546007644493,0.34046079063535306,0.6595392093646469,0.6762003413995095,0.3237996586004906,0.705435871218562,0.294564128781438,0.61,0.39,0.5221088730164528,0.4778911269835472
0.40381814477500144,0.5961818552249986,0.46673575310945636,0.5332642468905436,0.5311317892847821,0.4688682107152178,0.5367366970079144,0.4632633029920856,0.3,0.7,0.4562376510250769,0.543762348974923
0.28939698719695095,0.710603012803049,0.7036618019602356,0.2963381980397643,0.2755219120281622,0.724478087971838,0.14858292228845627,0.8514170777115435,0.26,0.74,0.4562376510250769,0.543762348974923
0.6339915696311583,0.3660084303688417,0.2819196929195015,0.7180803070804985,0.783620438594448,0.21637956140555195,0.9410018837379618,0.0589981162620383,0.76,0.24,0.5221088730164528,0.4778911269835472
0.11891558398639511,0.8810844160136049,0.837434116431742,0.16256588356825796,0.16373001461738157,0.8362699853826187,0.2855771278819503,0.7144228721180499,0.09,0.91,0.4562376510250769,0.543762348974923
0.08364521833922536,0.9163547816607747,0.914350284466949,0.08564971553305098,0.08942817956328042,0.9105718204367195,0.08289899554225798,0.9171010044577429,0.19,0.81,0.4562376510250769,0.543762348974923
0.08168875994632749,0.9183112400536725,0.9383214004073253,0.06167859959267469,0.061546593324064244,0.9384534066759357,0.05678972225386458,0.9432102777461353,0.06,0.94,0.4562376510250769,0.543762348974923
0.1871715242816336,0.8128284757183664,0.8291720224579417,0.17082797754205825,0.16102052062301736,0.8389794793769827,0.043186722028341396,0.9568132779716592,0.22,0.78,0.4562376510250769,0.543762348974923
0.6716035281915187,0.3283964718084813,0.35881841417547133,0.6411815858245287,0.6657777226907112,0.3342222773092886,0.6888818477414531,0.3111181522585465,0.73,0.27,0.5221088730164528,0.4778911269835472
0.5248629894019163,0.47513701059808366,0.5316513801386639,0.46834861986133614,0.45650911985375764,0.5434908801462423,0.8740765865917332,0.1259234134082669,0.71,0.29,0.5221088730164528,0.4778911269835472
0.5896469658499082,0.41035303415009183,0.4156211173736166,0.5843788826263834,0.5768081963128002,0.4231918036871996,0.8740765865917332,0.1259234134082669,0.45,0.55,0.5221088730164528,0.4778911269835472
0.757169697396455,0.242830302603545,0.3304407244660241,0.6695592755339759,0.6849778202574303,0.31502217974256974,0.8740765865917332,0.1259234134082669,0.66,0.34,0.5221088730164528,0.4778911269835472
0.40722842546644755,0.5927715745335524,0.6789608788112831,0.32103912118871686,0.32060084769858543,0.6793991523014147,0.46069558832669444,0.5393044116733059,0.49,0.51,0.4562376510250769,0.543762348974923
0.6052565707886388,0.3947434292113612,0.24960980189298265,0.7503901981070173,0.7752733876277909,0.2247266123722092,0.8740765865917332,0.1259234134082669,0.71,0.29,0.5221088730164528,0.4778911269835472
0.0902383311078161,0.9097616688921839,0.9568328205552665,0.043167179444733514,0.041216203626208744,0.9587837963737913,0.151091221140849,0.8489087788591507,0.25,0.75,0.4562376510250769,0.543762348974923
0.35438935497849416,0.6456106450215058,0.6102505425884269,0.3897494574115731,0.40572993954181824,0.5942700604581816,0.6888818477414531,0.3111181522585465,0.47,0.53,0.4774299450488129,0.5225700549511871
0.7452760442393134,0.2547239557606866,0.19106569351352365,0.8089343064864764,0.8002339615701147,0.19976603842988544,0.8365445567611351,0.1634554432388646,0.57,0.43,0.5221088730164528,0.4778911269835472
0.15668237147351383,0.8433176285264862,0.7067943398887152,0.2932056601112848,0.30060979056788745,0.6993902094321126,0.2855771278819503,0.7144228721180499,0.33,0.67,0.4562376510250769,0.543762348974923
0.47168888918922136,0.5283111108107786,0.27939693407896427,0.7206030659210357,0.6855463969454619,0.31445360305453784,0.34031450489589826,0.6596854951041018,0.9,0.1,0.4562376510250769,0.543762348974923
0.32905056177023,0.67094943822977,0.44537313948770996,0.55462686051229,0.6372817167698213,0.3627182832301788,0.45321071731458934,0.5467892826854106,0.64,0.36,0.5221088730164528,0.4778911269835472
0.18902147149642473,0.8109785285035753,0.8166629355060178,0.18333706449398224,0.18215094708027388,0.817849052919726,0.32293524231597404,0.6770647576840256,0.16,0.84,0.4562376510250769,0.543762348974923
0.14975824937721438,0.8502417506227856,0.8690329205068029,0.13096707949319708,0.11930244334215741,0.8806975566578427,0.05678972225386458,0.9432102777461353,0.18,0.82,0.4562376510250769,0.543762348974923
0.14759149541385366,0.8524085045861464,0.7773485537780506,0.22265144622194946,0.21681477870710925,0.7831852212928905,0.33090102954883865,0.6690989704511613,0.32,0.68,0.4562376510250769,0.543762348974923
0.4957566824868324,0.5042433175131675,0.6664528428454333,0.3335471571545668,0.3525674325601752,0.6474325674398248,0.5632658999411503,0.43673410005884983,0.34,0.66,0.5221088730164528,0.4778911269835472
0.6529322520789382,0.34706774792106176,0.3939788707945776,0.6060211292054224,0.6106897265847432,0.38931027341525687,0.8740765865917332,0.1259234134082669,0.64,0.36,0.5221088730164528,0.4778911269835472
0.7832463852558921,0.21675361474410793,0.30421387982957127,0.6957861201704287,0.7166048373346824,0.2833951626653177,0.705435871218562,0.294564128781438,0.76,0.24,0.5221088730164528,0.4778911269835472
0.20739894936775216,0.7926010506322478,0.6757890642688096,0.3242109357311905,0.33416221654573164,0.6658377834542684,0.2698497494710454,0.7301502505289543,0.53,0.47,0.4562376510250769,0.543762348974923
0.055344151507747484,0.9446558484922525,0.9009315442079773,0.0990684557920227,0.09395725807431321,0.9060427419256867,0.05273217855704404,0.9472678214429557,0.2,0.8,0.4562376510250769,0.543762348974923
0.288478281112126,0.711521718887874,0.6362977917053199,0.3637022082946801,0.36239490822855025,0.6376050917714498,0.5367366970079144,0.4632633029920856,0.46,0.54,0.4562376510250769,0.543762348974923
0.2517260321570347,0.7482739678429653,0.7479775006501164,0.2520224993498836,0.2298719599292089,0.7701280400707909,0.5367366970079144,0.4632633029920856,0.28,0.72,0.4562376510250769,0.543762348974923
0.5621886491139384,0.4378113508860616,0.28542374547977256,0.7145762545202274,0.739450543523062,0.2605494564769377,0.8740765865917332,0.1259234134082669,0.71,0.29,0.5221088730164528,0.4778911269835472
0.624537959899826,0.37546204010017403,0.48163004771382734,0.5183699522861727,0.5183065627692256,0.4816934372307743,0.8365445567611351,0.1634554432388646,0.4,0.6,0.5221088730164528,0.4778911269835472
0.8184349527654887,0.18156504723451128,0.06032622706980628,0.9396737729301937,0.9403606207332134,0.059639379266786655,0.8651887447895705,0.13481125521042922,0.83,0.17,0.5221088730164528,0.4778911269835472
0.8026034905533577,0.19739650944664233,0.02206298123995898,0.977937018760041,0.9685421066223184,0.03145789337768153,0.762166010948262,0.23783398905173808,0.6,0.4,0.5221088730164528,0.4778911269835472
0.607883229658114,0.39211677034188597,0.49611345414185637,0.5038865458581436,0.46146427087255604,0.5385357291274441,0.8365445567611351,0.1634554432388646,0.45,0.55,0.4774299450488129,0.5225700549511871
0.377993495697526,0.6220065043024741,0.6220037789821129,0.37799622101788716,0.3860812204676748,0.6139187795323252,0.2650952222626684,0.7349047777373312,0.22,0.78,0.5221088730164528,0.4778911269835472
0.22647683593737936,0.7735231640626207,0.8470004840198854,0.15299951598011463,0.1322141817699527,0.8677858182300473,0.5367366970079144,0.4632633029920856,0.19,0.81,0.4562376510250769,0.543762348974923
0.2696126333682995,0.7303873666317005,0.6260634513684602,0.3739365486315398,0.3765644274077856,0.6234355725922142,0.2698497494710454,0.7301502505289543,0.57,0.43,0.4562376510250769,0.543762348974923
0.25751302917967006,0.7424869708203299,0.7188918641219483,0.2811081358780517,0.2809178053986767,0.7190821946013232,0.34848833402043994,0.6515116659795597,0.36,0.64,0.4562376510250769,0.543762348974923
0.7659189766605542,0.2340810233394458,0.2765650673925599,0.7234349326074401,0.7553333868551989,0.24466661314480084,0.43939490478651944,0.5606050952134797,0.59,0.41,0.5221088730164528,0.4778911269835472
0.13861150270207376,0.8613884972979262,0.8725612048142164,0.12743879518578366,0.1290368747115484,0.8709631252884517,0.0020465286489954487,0.9979534713510037,0.11,0.89,0.4562376510250769,0.543762348974923
0.2678637215226006,0.7321362784773995,0.4476198878156118,0.5523801121843882,0.5,0.5,0.34848833402043994,0.6515116659795597,0.24,0.76,0.4562376510250769,0.543762348974923
0.0958215734116285,0.9041784265883714,0.8967776815909313,0.10322231840906874,0.10386410158760942,0.8961358984123905,0.1025383869642379,0.8974616130357621,0.07,0.93,0.4562376510250769,0.543762348974923
0.7674226131681045,0.23257738683189555,0.30251762825088613,0.6974823717491139,0.6996163538375838,0.30038364616241603,0.43939490478651944,0.5606050952134797,0.81,0.19,0.5221088730164528,0.4778911269835472
0.10921170577949782,0.8907882942205022,0.9009868657096922,0.09901313429030774,0.09645372281111551,0.9035462771888846,0.2855771278819503,0.7144228721180499,0.02,0.98,0.4562376510250769,0.543762348974923
0.2541248313908246,0.7458751686091754,0.6935861473185648,0.3064138526814352,0.3164560954126212,0.6835439045873788,0.6888818477414531,0.3111181522585465,0.29,0.71,0.5221088730164528,0.4778911269835472
0.5163965721406013,0.4836034278593987,0.411513281339569,0.588486718660431,0.626686564236187,0.373313435763813,0.6888818477414531,0.3111181522585465,0.77,0.23,0.5221088730164528,0.4778911269835472
0.16524004222049252,0.8347599577795075,0.7795447416982898,0.22045525830171017,0.19983257895224732,0.8001674210477525,0.2855771278819503,0.7144228721180499,0.29,0.71,0.4562376510250769,0.543762348974923
0.33046722242036575,0.6695327775796343,0.4456802804102903,0.5543197195897097,0.529732927080812,0.4702670729191881,0.5367366970079144,0.4632633029920856,0.71,0.29,0.4562376510250769,0.543762348974923
0.13330055418062123,0.8666994458193787,0.867018893732966,0.13298110626703394,0.13618079461810387,0.8638192053818962,0.08289899554225798,0.9171010044577429,0.27,0.73,0.4562376510250769,0.543762348974923
0.05572626701867182,0.9442737329813282,0.9198458403436115,0.0801541596563885,0.08009016151813247,0.9199098384818678,0.01566208835574075,0.9843379116442584,0.26,0.74,0.4562376510250769,0.543762348974923
0.1811879905979605,0.8188120094020395,0.8485717011960522,0.15142829880394781,0.14070252878612394,0.8592974712138758,0.34848833402043994,0.6515116659795597,0.15,0.85,0.4562376510250769,0.543762348974923
0.39522493900810785,0.6047750609918922,0.26674249253690774,0.7332575074630923,0.7687478240362492,0.23125217596375103,0.8651887447895705,0.13481125521042922,0.46,0.54,0.5221088730164528,0.4778911269835472
0.2698161613458937,0.7301838386541063,0.641141867037512,0.358858132962488,0.3338513200562067,0.6661486799437932,0.33090102954883865,0.6690989704511613,0.34,0.66,0.4562376510250769,0.543762348974923
0.23585486173111583,0.7641451382688842,0.6132399542018188,0.3867600457981813,0.3628925781267214,0.6371074218732787,0.13893293929449765,0.8610670607055021,0.37,0.63,0.4562376510250769,0.543762348974923
0.15277040808454093,0.8472295919154591,0.8430366469033309,0.15696335309666912,0.14066854554417021,0.8593314544558297,0.05678972225386458,0.9432102777461353,0.24,0.76,0.4562376510250769,0.543762348974923
0.16468501583193654,0.8353149841680635,0.7910998662256244,0.20890013377437552,0.20376365326056067,0.7962363467394392,0.05678972225386458,0.9432102777461353,0.24,0.76,0.4562376510250769,0.543762348974923
0.4196555727290852,0.5803444272709148,0.7864795132651818,0.21352048673481816,0.19551662747179405,0.804483372528206,0.46069558832669444,0.5393044116733059,0.19,0.81,0.4562376510250769,0.543762348974923
0.6156695769452509,0.38433042305474907,0.2911740411501257,0.7088259588498743,0.7358886850504608,0.26411131494953927,0.8651887447895705,0.13481125521042922,0.59,0.41,0.5221088730164528,0.4778911269835472
0.36654795825999015,0.6334520417400098,0.5665717392879623,0.4334282607120376,0.4082806139304736,0.5917193860695265,0.34848833402043994,0.6515116659795597,0.15,0.85,0.4562376510250769,0.543762348974923
0.6684818453701347,0.33151815462986534,0.4253427275746634,0.5746572724253366,0.6398389687001985,0.36016103129980154,0.07174666272749791,0.9282533372725017,0.41,0.59,0.5221088730164528,0.4778911269835472
0.6369830315973328,0.3630169684026672,0.3833222233113377,0.6166777766886623,0.6346250101221417,0.3653749898778584,0.5111289433439565,0.48887105665604375,0.48,0.52,0.5221088730164528,0.4778911269835472
0.1477663719670319,0.8522336280329681,0.8435404240188225,0.15645957598117752,0.15023146614364805,0.8497685338563518,0.05678972225386458,0.9432102777461353,0.09,0.91,0.4562376510250769,0.543762348974923
0.1917228125262275,0.8082771874737725,0.8616484605065684,0.13835153949343165,0.1515288485384621,0.8484711514615378,0.14858292228845627,0.8514170777115435,0.13,0.87,0.4562376510250769,0.543762348974923
0.7093348115920316,0.2906651884079684,0.2572616469992205,0.7427383530007795,0.7274987289310781,0.2725012710689219,0.369376976542607,0.6306230234573922,0.66,0.34,0.5221088730164528,0.4778911269835472
0.37383807033568756,0.6261619296643124,0.7441903062059956,0.2558096937940044,0.24286141921655124,0.7571385807834486,0.22763431565638173,0.7723656843436185,0.44,0.56,0.4562376510250769,0.543762348974923
0.4174399804993671,0.5825600195006329,0.5416349991260159,0.4583650008739842,0.4528185298950815,0.5471814701049186,0.8740765865917332,0.1259234134082669,0.54,0.46,0.4774299450488129,0.5225700549511871
0.46851395132395907,0.5314860486760409,0.6285290970492345,0.37147090295076546,0.36634703547161596,0.633652964528384,0.4817176067827874,0.518282393217213,0.46,0.54,0.5221088730164528,0.4778911269835472
0.2906626165853685,0.7093373834146315,0.7146896503642417,0.2853103496357583,0.27677905768449146,0.7232209423155087,0.5367366970079144,0.4632633029920856,0.43,0.57,0.4562376510250769,0.543762348974923
0.1651484729530385,0.8348515270469615,0.9322470979267055,0.06775290207329453,0.05647120211370386,0.9435287978862961,0.2698497494710454,0.7301502505289543,0.25,0.75,0.4562376510250769,0.543762348974923
0.7242162641130787,0.2757837358869213,0.260401325316465,0.739598674683535,0.7511688643770952,0.2488311356229047,0.762166010948262,0.23783398905173808,0.55,0.45,0.5221088730164528,0.4778911269835472
0.11444300526234774,0.8855569947376523,0.8094108685603434,0.19058913143965658,0.18307437677622304,0.8169256232237772,0.05678972225386458,0.9432102777461353,0.16,0.84,0.4562376510250769,0.543762348974923
0.3061926018341282,0.6938073981658718,0.8192328974780685,0.18076710252193154,0.17619984407947806,0.8238001559205219,0.22763431565638173,0.7723656843436185,0.34,0.66,0.4562376510250769,0.543762348974923
0.19400233943607234,0.8059976605639276,0.658118528587134,0.34188147141286596,0.3140886736257966,0.6859113263742034,0.2855771278819503,0.7144228721180499,0.31,0.69,0.4562376510250769,0.543762348974923
0.26428443705340887,0.7357155629465911,0.6861786717176724,0.31382132828232756,0.2932180680241551,0.7067819319758453,0.34848833402043994,0.6515116659795597,0.38,0.62,0.4562376510250769,0.543762348974923
0.1786203415595537,0.8213796584404462,0.8781053509607315,0.1218946490392685,0.11833559273780633,0.8816644072621938,0.2855771278819503,0.7144228721180499,0.04,0.96,0.4562376510250769,0.543762348974923
0.47881132257593106,0.5211886774240689,0.46354072136059465,0.5364592786394053,0.5427105484627051,0.45728945153729483,0.8740765865917332,0.1259234134082669,0.78,0.22,0.5221088730164528,0.4778911269835472
0.34660284961827276,0.6533971503817273,0.7520385960787255,0.24796140392127458,0.2214085640288296,0.7785914359711704,0.2828343804196246,0.7171656195803745,0.18,0.82,0.4562376510250769,0.543762348974923
0.5630238623410708,0.4369761376589292,0.37148842974974017,0.6285115702502598,0.6454722998172769,0.35452770018272295,0.705435871218562,0.294564128781438,0.63,0.37,0.5221088730164528,0.4778911269835472
0.46324126931459947,0.5367587306854005,0.5244952203972938,0.4755047796027062,0.4774061101167181,0.5225938898832817,0.13342876481580856,0.8665712351841913,0.49,0.51,0.5221088730164528,0.4778911269835472
0.4789640084939964,0.5210359915060037,0.40488241248406975,0.5951175875159302,0.6234638035964123,0.3765361964035877,0.705435871218562,0.294564128781438,0.46,0.54,0.5221088730164528,0.4778911269835472
0.6658271637962023,0.3341728362037977,0.2302672011729976,0.7697327988270024,0.7621396485141236,0.23786035148587636,0.8740765865917332,0.1259234134082669,0.94,0.06,0.5221088730164528,0.4778911269835472
0.22364265864917757,0.7763573413508225,0.8337479442594,0.16625205574059992,0.1577264031810827,0.8422735968189173,0.2855771278819503,0.7144228721180499,0.25,0.75,0.4562376510250769,0.543762348974923
0.10869619047901669,0.8913038095209833,0.8812347584944673,0.11876524150553275,0.10994542724849739,0.8900545727515026,0.05678972225386458,0.9432102777461353,0.11,0.89,0.4562376510250769,0.543762348974923
0.6750854510715256,0.3249145489284744,0.42349013138017544,0.5765098686198246,0.5994772343425501,0.4005227656574501,0.705435871218562,0.294564128781438,0.5,0.5,0.5221088730164528,0.4778911269835472
0.10290045690318032,0.8970995430968197,0.8366336692148649,0.1633663307851351,0.16678503666124328,0.8332149633387568,0.05273217855704404,0.9472678214429557,0.12,0.88,0.4562376510250769,0.543762348974923
0.6168529606648339,0.38314703933516614,0.12978775631404615,0.8702122436859538,0.8767031017205076,0.12329689827949243,0.6888818477414531,0.3111181522585465,0.8,0.2,0.5221088730164528,0.4778911269835472
0.7873877190665368,0.21261228093346318,0.11290411810422107,0.8870958818957789,0.8919595793764418,0.1080404206235582,0.6293162070309011,0.3706837929690992,0.87,0.13,0.5221088730164528,0.4778911269835472
0.7159737693520561,0.28402623064794386,0.2001242272642254,0.7998757727357746,0.8068850413613413,0.19311495863865907,0.8651887447895705,0.13481125521042922,0.8,0.2,0.5221088730164528,0.4778911269835472
0.7514716085438922,0.24852839145610783,0.14495545320735048,0.8550445467926495,0.8480501515927883,0.1519498484072118,0.8740765865917332,0.1259234134082669,0.94,0.06,0.5221088730164528,0.4778911269835472
0.5739738793532841,0.42602612064671586,0.40926422883564095,0.590735771164359,0.5985596784746239,0.40144032152537606,0.6888818477414531,0.3111181522585465,0.54,0.46,0.5221088730164528,0.4778911269835472
0.6133617806900207,0.3866382193099793,0.2141029037990232,0.7858970962009768,0.8047956836864933,0.1952043163135066,0.2401324136406383,0.759867586359362,0.44,0.56,0.5221088730164528,0.4778911269835472
0.5572704353033171,0.4427295646966829,0.38281644028003314,0.6171835597199669,0.6044100615013025,0.39558993849869756,0.8740765865917332,0.1259234134082669,0.58,0.42,0.5221088730164528,0.4778911269835472
0.3518925988330608,0.6481074011669392,0.4802564306280862,0.5197435693719138,0.4725415931294132,0.5274584068705866,0.5367366970079144,0.4632633029920856,0.49,0.51,0.4562376510250769,0.543762348974923
0.7898055362370396,0.21019446376296036,0.2036123433126783,0.7963876566873217,0.7968767938829909,0.20312320611700913,0.8740765865917332,0.1259234134082669,0.7,0.3,0.5221088730164528,0.4778911269835472
0.24562686047005858,0.7543731395299414,0.7712574522785837,0.22874254772141636,0.18078615108691126,0.8192138489130887,0.3101818542229652,0.6898181457770347,0.29,0.71,0.4562376510250769,0.543762348974923
0.15847433161421823,0.8415256683857818,0.8475968054676071,0.15240319453239293,0.14312219460261105,0.8568778053973891,0.2855771278819503,0.7144228721180499,0.07,0.93,0.4562376510250769,0.543762348974923
0.1853008288890214,0.8146991711109786,0.858978816457205,0.14102118354279508,0.1249773671590626,0.8750226328409376,0.5367366970079144,0.4632633029920856,0.18,0.82,0.4562376510250769,0.543762348974923
0.20661968172745565,0.7933803182725443,0.845337369750773,0.154662630249227,0.20687262493760866,0.7931273750623912,0.11568931246707259,0.8843106875329279,0.12,0.88,0.4562376510250769,0.543762348974923
0.0893500297652331,0.9106499702347669,0.9126205299312267,0.08737947006877335,0.09889657363221334,0.9011034263677867,0.0019902696682098813,0.9980097303317902,0.05,0.95,0.4562376510250769,0.543762348974923
0.26485019247404723,0.7351498075259528,0.7984654793051084,0.2015345206948916,0.19777340057210432,0.8022265994278956,0.5367366970079144,0.4632633029920856,0.4,0.6,0.4562376510250769,0.543762348974923
0.11077829594684374,0.8892217040531563,0.9104095473127188,0.08959045268728114,0.09428186123493161,0.9057181387650686,0.04408492307865798,0.9559150769213427,0.23,0.77,0.4562376510250769,0.543762348974923
0.3852823283107042,0.6147176716892958,0.4857266206343839,0.5142733793656161,0.5445975277104822,0.45540247228951786,0.8651887447895705,0.13481125521042922,0.49,0.51,0.5221088730164528,0.4778911269835472
0.48589232756733586,0.5141076724326641,0.47132425250396537,0.5286757474960346,0.5320323340131455,0.46796766598685424,0.8740765865917332,0.1259234134082669,0.44,0.56,0.5221088730164528,0.4778911269835472
0.6953215900483244,0.3046784099516756,0.4619448772437502,0.5380551227562498,0.5145426237066643,0.48545737629333563,0.4353067690907811,0.564693230909219,0.5,0.5,0.5221088730164528,0.4778911269835472
0.06063716974455505,0.939362830255445,0.8904419685325842,0.10955803146741577,0.11566215185931106,0.8843378481406889,0.2698497494710454,0.7301502505289543,0.15,0.85,0.4562376510250769,0.543762348974923
0.17414367016964363,0.8258563298303564,0.6185048220050833,0.3814951779949168,0.37246618274839316,0.627533817251607,0.13893293929449765,0.8610670607055021,0.32,0.68,0.4562376510250769,0.543762348974923
0.09000995560741756,0.9099900443925825,0.9352471172824157,0.06475288271758428,0.05809068871126961,0.9419093112887305,0.05678972225386458,0.9432102777461353,0.09,0.91,0.4562376510250769,0.543762348974923
0.7582219991888896,0.24177800081111045,0.2760319944939732,0.7239680055060268,0.6945289773434322,0.3054710226565678,0.8740765865917332,0.1259234134082669,0.65,0.35,0.5221088730164528,0.4778911269835472
0.20422648376878547,0.7957735162312145,0.6218185736370216,0.3781814263629784,0.35400712056055383,0.6459928794394462,0.5171907110413378,0.4828092889586622,0.46,0.54,0.4562376510250769,0.543762348974923
0.2053084659904023,0.7946915340095977,0.6817138526810695,0.3182861473189305,0.31552547711552353,0.6844745228844762,0.2501009504251824,0.7498990495748179,0.4,0.6,0.5221088730164528,0.4778911269835472
