Roberta_1,Roberta_0
0.3295726776123047,0.6704273223876953
0.9890118837356567,0.01098806131631136
0.08286142349243164,0.9171385765075684
0.10561158508062363,0.8943884372711182
0.9908270239830017,0.009172989055514336
0.9547100067138672,0.045290056616067886
0.9926185011863708,0.007381489034742117
0.2597885727882385,0.7402114272117615
0.9642190337181091,0.035780951380729675
0.23618893325328827,0.7638111114501953
0.978683352470398,0.02131672203540802
0.4588923752307892,0.5411076545715332
0.9916187524795532,0.008381206542253494
0.2262813150882721,0.7737186551094055
0.09947199374437332,0.9005279541015625
0.07039596885442734,0.9296039938926697
0.9905375838279724,0.009462458081543446
0.155795156955719,0.844204843044281
0.12730702757835388,0.8726930022239685
0.9881588816642761,0.011841089464724064
0.06289616227149963,0.9371038675308228
0.09274722635746002,0.9072527885437012
0.2929023802280426,0.7070976495742798
0.9891308546066284,0.01086910255253315
0.26298677921295166,0.7370132207870483
0.05911461263895035,0.9408854246139526
0.9928799271583557,0.007120039314031601
0.19153277575969696,0.8084672093391418
0.11357060074806213,0.8864294290542603
0.12655338644981384,0.8734465837478638
0.1669473946094513,0.8330525755882263
0.9923957586288452,0.007604217156767845
0.9934060573577881,0.0065939053893089294
0.9917196035385132,0.008280443027615547
0.1845269501209259,0.8154730200767517
0.3762405216693878,0.6237594485282898
0.6740599870681763,0.3259400427341461
0.11066001653671265,0.8893399834632874
0.9913787841796875,0.008621202781796455
0.9584115147590637,0.04158845916390419
0.21200977265834808,0.7879902124404907
0.2355373203754425,0.7644627094268799
0.9920532703399658,0.007946779020130634
0.09089145809412003,0.9091085195541382
0.783318042755127,0.21668195724487305
0.2357693314552307,0.7642306685447693
0.9925783276557922,0.007421677932143211
0.1019761711359024,0.8980238437652588
0.9927270412445068,0.007272933144122362
0.20278926193714142,0.797210693359375
0.06485529989004135,0.9351447224617004
0.1285022646188736,0.8714976906776428
0.39176905155181885,0.6082309484481812
0.14304786920547485,0.8569521903991699
0.13547949492931366,0.8645204305648804
0.279796302318573,0.720203697681427
0.0665082037448883,0.9334917664527893
0.0713706761598587,0.9286293387413025
0.10731864720582962,0.892681360244751
0.9916808009147644,0.008319152519106865
0.5971426963806152,0.40285730361938477
0.12667463719844818,0.8733253479003906
0.8461710214614868,0.1538289487361908
0.11047201603651047,0.8895279765129089
0.9921398758888245,0.007860171608626842
0.9922043085098267,0.007795743178576231
0.14722968637943268,0.8527703285217285
0.462017685174942,0.5379822850227356
0.5649166703224182,0.4350832998752594
0.28000807762145996,0.71999192237854
0.07019348442554474,0.9298064708709717
0.6758887767791748,0.3241112232208252
0.14172542095184326,0.858274519443512
0.6389784812927246,0.3610214591026306
0.4271905720233917,0.5728093981742859
0.5278945565223694,0.4721054434776306
0.9895589351654053,0.010441100224852562
0.08475520461797714,0.9152447581291199
0.9872876405715942,0.012712350115180016
0.09346134215593338,0.9065386056900024
0.9922796487808228,0.0077203307300806046
0.9837856888771057,0.016214337199926376
0.1771678328514099,0.8228321671485901
0.9932498931884766,0.006750160362571478
0.1138138622045517,0.8861861824989319
0.9849507808685303,0.015049271285533905
0.155782550573349,0.8442174196243286
0.9901278614997864,0.009872134774923325
0.3235448896884918,0.6764551401138306
0.06893698871135712,0.9310630559921265
0.14904119074344635,0.8509588241577148
0.09186285734176636,0.9081371426582336
0.9929350018501282,0.00706493528559804
0.987986147403717,0.012013834901154041
0.9794437885284424,0.020556217059493065
0.08586941659450531,0.9141305685043335
0.12450194358825684,0.8754980564117432
0.3557177782058716,0.6442822217941284
0.16964378952980042,0.8303561806678772
0.9924134612083435,0.007586526684463024
0.9906759262084961,0.00932407472282648
0.34317460656166077,0.6568253636360168
0.11547264456748962,0.884527325630188
0.992263913154602,0.007736142724752426
0.12019843608140945,0.8798015713691711
0.09562097489833832,0.9043790102005005
0.1465974897146225,0.8534024953842163
0.06583271920681,0.9341672658920288
0.9912652373313904,0.00873479712754488
0.9897192716598511,0.010280787944793701
0.9486555457115173,0.05134451389312744
0.9932821989059448,0.006717730313539505
0.19614890217781067,0.8038511276245117
0.05665798485279083,0.9433420896530151
0.11776319891214371,0.8822368383407593
0.6923497915267944,0.30765020847320557
0.9922399520874023,0.007760000415146351
0.98997563123703,0.010024401359260082
0.15602903068065643,0.8439709544181824
0.14659471809864044,0.8534052968025208
0.22036504745483398,0.7796348929405212
0.09195426851511002,0.9080457091331482
0.9897207617759705,0.010279225185513496
0.21890407800674438,0.7810959219932556
0.06290479004383087,0.9370951652526855
0.0889904722571373,0.9110095500946045
0.992562472820282,0.00743755791336298
0.963674008846283,0.03632602095603943
0.3345312774181366,0.665468692779541
0.633601188659668,0.36639881134033203
0.22032718360424042,0.7796728014945984
0.08138807117938995,0.9186119437217712
0.9777262806892395,0.022273698821663857
0.13957178592681885,0.8604282140731812
0.06440625339746475,0.9355937242507935
0.8809974789619446,0.11900253593921661
0.990611732006073,0.009388265199959278
0.07255922257900238,0.9274407625198364
0.08233391493558884,0.9176661372184753
0.9852076768875122,0.014792305417358875
0.9810147285461426,0.01898522861301899
0.13480371236801147,0.8651962280273438
0.10386611521244049,0.8961338996887207
0.06856532394886017,0.931434690952301
0.1397448629140854,0.8602551817893982
0.08104939758777618,0.9189505577087402
0.07940993458032608,0.9205900430679321
0.07277040183544159,0.9272295832633972
0.09779530763626099,0.902204692363739
0.17775125801563263,0.8222487568855286
0.1989152878522873,0.8010846972465515
0.11342402547597885,0.8865759372711182
0.6467154622077942,0.3532845079898834
0.19776849448680878,0.80223149061203
0.0647396445274353,0.9352603554725647
0.19652052223682404,0.8034794330596924
0.4734165668487549,0.5265834331512451
0.08627527207136154,0.9137247204780579
0.11760951578617096,0.8823904395103455
0.27738136053085327,0.7226186394691467
0.20141850411891937,0.7985814809799194
0.30119484663009644,0.6988051533699036
0.2049810290336609,0.7950189709663391
0.0559699684381485,0.9440299868583679
0.04877607524394989,0.9512239098548889
0.3567253649234772,0.6432746648788452
0.1560707837343216,0.8439292907714844
0.12862204015254974,0.8713779449462891
0.09844963997602463,0.9015503525733948
0.3502243161201477,0.6497756838798523
0.05195952579379082,0.9480404853820801
0.09364128857851028,0.9063587188720703
0.4931175410747528,0.5068824887275696
0.1354588121175766,0.864541232585907
0.43609410524368286,0.5639058947563171
0.9926481246948242,0.007351864129304886
0.11254634708166122,0.8874536752700806
0.4360448122024536,0.5639551877975464
0.17675259709358215,0.8232474327087402
0.1662709265947342,0.8337290287017822
0.564420223236084,0.435579776763916
0.1900603175163269,0.8099397420883179
0.761890709400177,0.2381093055009842
0.9897258877754211,0.010274064727127552
0.29438015818595886,0.7056198716163635
0.2226078361272812,0.7773921489715576
0.056995123624801636,0.943004846572876
0.40187978744506836,0.5981201529502869
0.8437528610229492,0.15624713897705078
0.08429669588804245,0.9157033562660217
0.9930152893066406,0.006984639447182417
0.9921978116035461,0.007802145089954138
0.0587029829621315,0.9412969946861267
0.5605455636978149,0.43945446610450745
0.9847657680511475,0.015234221704304218
0.09045848250389099,0.9095415472984314
0.26099473237991333,0.7390052080154419
0.9923128485679626,0.007687138393521309
0.993133544921875,0.006866466253995895
0.44077157974243164,0.5592283606529236
0.31067991256713867,0.6893200278282166
0.10152456909418106,0.8984754681587219
0.06711746752262115,0.9328824877738953
0.056800615042448044,0.9431993961334229
0.8834115862846375,0.11658845096826553
0.19907449185848236,0.8009255528450012
0.9921999573707581,0.007800052873790264
0.04513330012559891,0.9548667073249817
0.2969304323196411,0.7030695676803589
0.1259867548942566,0.8740132451057434
0.9889116287231445,0.011088400147855282
0.09524381160736084,0.9047561883926392
0.9929496049880981,0.007050366140902042
0.8558153510093689,0.14418460428714752
0.9867955446243286,0.013204379007220268
0.1616658866405487,0.8383341431617737
0.9608985781669617,0.03910142183303833
0.06929649412631989,0.9307035803794861
0.9907482266426086,0.009251775220036507
0.3632698357105255,0.6367301940917969
0.9890198111534119,0.01098021399229765
0.17213179171085358,0.8278682231903076
0.9933106899261475,0.006689355242997408
0.2370380014181137,0.7629620432853699
0.06803634017705917,0.9319636821746826
0.14062188565731049,0.8593780994415283
0.992456316947937,0.007543644867837429
0.1444530338048935,0.8555469512939453
0.8431488275527954,0.15685120224952698
0.9720466732978821,0.027953369542956352
0.12001437693834305,0.8799856305122375
0.7784847021102905,0.22151531279087067
0.05553331971168518,0.9444667100906372
0.33794161677360535,0.6620583534240723
0.0899362862110138,0.9100637435913086
0.06932045519351959,0.9306795001029968
0.660723865032196,0.33927619457244873
0.17964105308055878,0.82035893201828
0.1472715437412262,0.8527284860610962
0.20414797961711884,0.79585200548172
0.970439612865448,0.029560387134552002
0.07452206313610077,0.925477921962738
0.08691065013408661,0.9130892753601074
0.17473836243152618,0.825261652469635
0.0606374517083168,0.9393625259399414
0.043653689324855804,0.956346333026886
0.4960305094718933,0.5039694905281067
0.19380776584148407,0.8061922788619995
0.9914178848266602,0.008582109585404396
0.44199833273887634,0.5580016374588013
0.7713656425476074,0.22863435745239258
0.05702583119273186,0.9429742097854614
0.10485242307186127,0.8951475620269775
0.9932149648666382,0.0067850323393940926
0.6642144322395325,0.33578556776046753
0.3338850438594818,0.6661149263381958
0.9767712354660034,0.023228719830513
0.9931473135948181,0.006852610968053341
0.43188542127609253,0.5681145787239075
0.5310518145561218,0.4689481556415558
0.395739883184433,0.6042601466178894
0.05736519768834114,0.9426348209381104
0.908368706703186,0.09163128584623337
0.9625695943832397,0.037430450320243835
0.9903272986412048,0.009672645479440689
0.1302008330821991,0.8697991967201233
0.991154670715332,0.008845357224345207
0.9923521876335144,0.00764781329780817
0.5015560388565063,0.49844393134117126
0.24669864773750305,0.7533013820648193
0.992635190486908,0.00736484257504344
0.24110910296440125,0.7588908672332764
0.13031406700611115,0.86968594789505
0.5798457860946655,0.4201541841030121
0.6544236540794373,0.34557628631591797
0.381106436252594,0.618893563747406
0.3548676073551178,0.6451323628425598
0.10184920579195023,0.8981508016586304
0.710895299911499,0.2891046702861786
0.09212630242109299,0.9078737497329712
0.29316025972366333,0.7068396806716919
0.1123165562748909,0.8876834511756897
0.46419644355773926,0.5358035564422607
0.10386143624782562,0.8961385488510132
0.19133441150188446,0.8086655735969543
0.9927541613578796,0.007245851680636406
0.3010465204715729,0.6989535093307495
0.17851410806179047,0.8214858770370483
0.9926706552505493,0.0073293112218379974
0.8399368524551392,0.16006311774253845
0.12965127825737,0.8703486919403076
0.06371895223855972,0.9362810254096985
0.07080758363008499,0.9291924238204956
0.782319962978363,0.21768002212047577
0.5706090331077576,0.4293909966945648
0.051591940224170685,0.9484081268310547
0.9930776357650757,0.006922422908246517
0.08048349618911743,0.9195164442062378
0.04373852163553238,0.9562615156173706
0.9930939674377441,0.006906087975949049
0.25468143820762634,0.7453185319900513
0.1193777397274971,0.8806222677230835
0.06727728992700577,0.9327227473258972
0.12998153269290924,0.8700184226036072
0.9920307397842407,0.007969229482114315
0.581235408782959,0.4187646210193634
0.17724579572677612,0.8227542042732239
0.9922512173652649,0.007748751435428858
0.07096296548843384,0.9290370345115662
0.08559358865022659,0.914406418800354
0.09262797981500626,0.907371997833252
0.40432143211364746,0.5956785678863525
0.1844802349805832,0.8155197501182556
0.9907662868499756,0.009233715012669563
0.2178042232990265,0.7821957468986511
0.993030846118927,0.0069691818207502365
0.9204482436180115,0.07955175638198853
0.09556294232606888,0.9044371247291565
0.9920876622200012,0.007912327535450459
0.07171456515789032,0.9282854199409485
0.9801307916641235,0.019869185984134674
0.14950639009475708,0.8504936099052429
0.988423764705658,0.011576282791793346
0.22073709964752197,0.779262900352478
0.9682116508483887,0.03178829699754715
0.044380806386470795,0.955619215965271
0.14500407874584198,0.8549959659576416
0.9078251719474792,0.09217478334903717
0.9928328990936279,0.007167069241404533
0.04635627940297127,0.9536437392234802
0.7729732394218445,0.22702676057815552
0.08801592141389847,0.9119840264320374
0.7559873461723328,0.24401265382766724
0.98853999376297,0.011459993198513985
0.9917550086975098,0.00824503879994154
0.9913630485534668,0.008636928163468838
0.19463478028774261,0.8053652048110962
0.23390662670135498,0.766093373298645
0.992756187915802,0.0072438763454556465
0.06074089929461479,0.9392591714859009
0.09399468451738358,0.906005322933197
0.1177363246679306,0.8822636604309082
0.9896247982978821,0.010375244542956352
0.05322745442390442,0.9467725157737732
0.4827207028865814,0.5172792673110962
0.05317823961377144,0.9468217492103577
0.9930465817451477,0.006953415926545858
0.9917701482772827,0.00822992343455553
0.8719496130943298,0.1280503273010254
0.10711515694856644,0.8928847908973694
0.9923962950706482,0.007603652309626341
0.9918943047523499,0.00810562539845705
0.9734424352645874,0.02655758336186409
0.28379371762275696,0.7162063121795654
0.1736706793308258,0.8263293504714966
0.09402576833963394,0.9059742093086243
0.06536610424518585,0.9346338510513306
0.9865224957466125,0.013477477245032787
0.9918922185897827,0.008107779547572136
0.9924460053443909,0.007554040756076574
0.7212100028991699,0.2787899672985077
0.20732107758522034,0.792678952217102
0.06806624680757523,0.9319337606430054
0.06180671602487564,0.9381933212280273
0.26888686418533325,0.7311131358146667
0.2557772696018219,0.7442227602005005
0.22578255832195282,0.774217426776886
0.11070176213979721,0.8892982602119446
0.9898440837860107,0.010155881755053997
0.055276673287153244,0.9447233080863953
0.1073199063539505,0.8926801085472107
0.08866573870182037,0.9113342761993408
0.08437619358301163,0.9156237840652466
0.3081032335758209,0.6918967366218567
0.9850091934204102,0.014990788884460926
0.13712091743946075,0.8628790378570557
0.14441914856433868,0.8555808067321777
0.14944632351398468,0.8505536913871765
0.993024468421936,0.006975577212870121
0.06258929520845413,0.9374107122421265
0.9916054010391235,0.008394620381295681
0.054696571081876755,0.9453034996986389
0.4512345790863037,0.5487654209136963
0.12742923200130463,0.8725707530975342
0.4154053330421448,0.5845946669578552
0.14083132147789001,0.8591686487197876
0.2929067313671112,0.7070932388305664
0.10577595233917236,0.8942239880561829
0.04867858812212944,0.9513214826583862
0.9908270239830017,0.009173016063869
0.07023695856332779,0.9297629594802856
0.05632585659623146,0.9436741471290588
0.11288981884717941,0.88711017370224
0.8435748815536499,0.15642514824867249
0.9929076433181763,0.007092418614774942
0.2836364507675171,0.7163635492324829
0.9919742941856384,0.008025671355426311
0.16933326423168182,0.8306667804718018
0.9871153831481934,0.01288461685180664
0.06334676593542099,0.936653196811676
0.0726592093706131,0.9273408055305481
0.9916208982467651,0.008379114791750908
0.32818034291267395,0.6718196868896484
0.3213469684123993,0.6786530613899231
0.9896490573883057,0.010350949130952358
0.19017454981803894,0.8098254799842834
0.2868055999279022,0.7131943702697754
0.051454443484544754,0.9485455751419067
0.3515690863132477,0.6484308838844299
0.992599606513977,0.007400449365377426
0.09280971437692642,0.9071902632713318
0.8164787292480469,0.18352125585079193
0.4114795923233032,0.5885204076766968
0.11393865942955017,0.8860613703727722
0.2460181564092636,0.75398188829422
0.193602055311203,0.8063979744911194
0.2301836758852005,0.7698162794113159
0.4057638943195343,0.5942361354827881
0.9919509887695312,0.008049044758081436
0.15027272701263428,0.8497272729873657
0.33180996775627136,0.668190062046051
0.14706018567085266,0.8529398441314697
0.10225656628608704,0.8977434039115906
0.31320416927337646,0.6867958307266235
0.9924023151397705,0.007597714196890593
0.9891195297241211,0.010880496352910995
0.9851016998291016,0.01489834114909172
0.9905045628547668,0.00949545856565237
0.17413227260112762,0.825867772102356
0.6672192811965942,0.33278074860572815
0.9811683893203735,0.018831640481948853
0.05463156849145889,0.9453684687614441
0.98714280128479,0.012857270427048206
0.1434778869152069,0.8565221428871155
0.31597959995269775,0.6840204000473022
0.19995321333408356,0.8000467419624329
0.9609240889549255,0.03907591849565506
0.9655680656433105,0.03443191945552826
0.31320270895957947,0.6867972612380981
0.9930474162101746,0.0069526624865829945
0.9926292896270752,0.007370679639279842
0.9906893968582153,0.009310641326010227
0.9924154281616211,0.007584512233734131
0.9916632175445557,0.008336806669831276
0.9934060573577881,0.0065939053893089294
0.9912949800491333,0.008704996667802334
0.38420727849006653,0.6157926917076111
0.22592520713806152,0.7740747928619385
0.05908774212002754,0.9409122467041016
0.0932542160153389,0.9067457914352417
0.36248236894607544,0.6375176310539246
0.4895276725292206,0.510472297668457
0.24858345091342926,0.7514165043830872
0.10131025314331055,0.8986897468566895
0.046879205852746964,0.9531208276748657
0.9917306303977966,0.008269400335848331
0.9596182107925415,0.0403817780315876
0.2766646444797516,0.7233353853225708
0.3363891839981079,0.6636108756065369
0.14874815940856934,0.8512517809867859
0.8013889193534851,0.1986110657453537
0.8876048922538757,0.11239517480134964
0.7918931245803833,0.2081068754196167
0.07111848145723343,0.9288814663887024
0.4433003067970276,0.5566996932029724
0.16289964318275452,0.8371003866195679
0.12788386642932892,0.8721161484718323
0.13158507645130157,0.8684149384498596
0.9751405119895935,0.024859486147761345
0.6477671265602112,0.3522329032421112
0.9926369190216064,0.007363078650087118
0.262713223695755,0.7372868061065674
0.7725732922554016,0.2274266928434372
0.14117108285427094,0.8588289022445679
0.08013138920068741,0.9198686480522156
0.9920193552970886,0.00798061490058899
0.11171869188547134,0.8882812857627869
0.9815225601196289,0.01847750134766102
0.046287428587675095,0.9537125825881958
0.9847390651702881,0.015260898508131504
0.03977474197745323,0.9602252244949341
0.06795042008161545,0.9320495128631592
0.11390428245067596,0.8860957026481628
0.06873518228530884,0.9312648177146912
0.09726690500974655,0.9027330279350281
0.2624051868915558,0.7375947833061218
0.1291562169790268,0.870843768119812
0.9883115887641907,0.011688453145325184
0.7084436416625977,0.29155635833740234
0.9909735321998596,0.009026462212204933
0.48590371012687683,0.5140963196754456
0.9921175837516785,0.007882432080805302
0.33191704750061035,0.6680829524993896
0.11573277413845062,0.8842672109603882
0.05427856743335724,0.945721447467804
0.9872876405715942,0.012712350115180016
0.9927075505256653,0.007292455993592739
0.06047864258289337,0.939521312713623
0.9773914813995361,0.022608570754528046
0.13770680129528046,0.8622931838035583
0.9921092391014099,0.007890752516686916
0.42759501934051514,0.5724049806594849
0.07648507505655289,0.9235149025917053
0.08742427825927734,0.9125757217407227
0.12759613990783691,0.8724038600921631
0.9925429821014404,0.00745701789855957
0.057062290608882904,0.9429377317428589
0.7849733233451843,0.2150266319513321
0.06752828508615494,0.932471752166748
0.06224486231803894,0.9377551674842834
0.20662963390350342,0.7933703660964966
0.7420975565910339,0.25790244340896606
0.20067785680294037,0.7993221879005432
0.2692292034626007,0.7307707667350769
0.24467071890830994,0.7553292512893677
0.08774460852146149,0.9122554063796997
0.047354575246572495,0.9526454210281372
0.990437924861908,0.009562071412801743
0.21938925981521606,0.7806106805801392
0.07251172512769699,0.9274882078170776
0.9918670058250427,0.008132973685860634
0.39211228489875793,0.6078877449035645
0.1616513878107071,0.8383485674858093
0.9916728138923645,0.008327221497893333
0.10815589129924774,0.8918440937995911
0.9915719032287598,0.008428054861724377
0.17755353450775146,0.8224464058876038
0.9914147257804871,0.008585212752223015
0.09187214821577072,0.9081279039382935
0.9910714626312256,0.008928600698709488
0.10258901119232178,0.897411048412323
0.49579980969429016,0.5042002201080322
0.9923141598701477,0.0076858834363520145
0.17416255176067352,0.8258374333381653
0.0965190976858139,0.9034809470176697
0.6035016179084778,0.3964983820915222
0.07635775953531265,0.9236422181129456
0.11245795339345932,0.8875420093536377
0.9867161512374878,0.013283795677125454
0.40980586409568787,0.5901941061019897
0.9927776455879211,0.007222272921353579
0.07797782868146896,0.9220222234725952
0.9712074398994446,0.028792517259716988
0.23229752480983734,0.7677024602890015
0.0897817462682724,0.9102182984352112
0.13545076549053192,0.8645492196083069
0.9757251739501953,0.0242747962474823
0.07331877946853638,0.9266811609268188
0.08858120441436768,0.9114187359809875
0.4599014222621918,0.5400985479354858
0.9836061000823975,0.016393935307860374
0.06548844277858734,0.9345116019248962
0.3315853476524353,0.6684146523475647
0.9923478364944458,0.0076521714217960835
0.631192147731781,0.368807852268219
0.07046761363744736,0.9295324087142944
0.8567109107971191,0.14328913390636444
0.07136669009923935,0.9286332726478577
0.13850827515125275,0.8614917397499084
0.16654737293720245,0.833452582359314
0.9882931113243103,0.01170689333230257
0.09362121671438217,0.9063787460327148
0.9920915365219116,0.007908458821475506
0.07890436053276062,0.9210956692695618
0.7781573534011841,0.2218426764011383
0.05137573182582855,0.9486241936683655
0.9921365976333618,0.007863366045057774
0.671280562877655,0.3287193775177002
0.09574034810066223,0.9042596817016602
0.9803135991096497,0.019686447456479073
0.2160966694355011,0.7839033603668213
0.08977725356817245,0.9102227091789246
0.7880730628967285,0.21192693710327148
0.11833115667104721,0.8816688060760498
0.2524494528770447,0.7475505471229553
0.8368943333625793,0.16310568153858185
0.07915038615465164,0.9208496809005737
0.07765709608793259,0.9223428964614868
0.27939894795417786,0.7206010222434998
